,Ensemble ID,Cluster 1,Cluster 2
0,"""ENSG00000237973""",0,1
1,"""ENSG00000079931""",2,3
2,"""ENSG00000134343""",2,3
3,"""ENSG00000213976""",0,3
4,"""ENSG00000134343""",0,2
5,"""ENSG00000160307""",2,3
6,"""ENSG00000079931""",0,2
7,"""ENSG00000125730""",2,3
8,"""ENSG00000206337""",2,3
9,"""ENSG00000204261""",2,3
10,"""ENSG00000243649""",2,3
11,"""ENSG00000242574""",2,3
