,Ensemble ID,Cluster 1,Cluster 2
176,"""ENSG00000105357""",0,1
177,"""ENSG00000137877""",0,1
178,"""ENSG00000104805""",0,1
179,"""ENSG00000185122""",0,1
180,"""ENSG00000158106""",0,1
181,"""ENSG00000153130""",1,2
182,"""ENSG00000131094""",0,1
183,"""ENSG00000099795""",0,1
184,"""ENSG00000023191""",0,1
185,"""ENSG00000155099""",1,2
186,"""ENSG00000105669""",0,1
187,"""ENSG00000123143""",0,1
188,"""ENSG00000061938""",0,1
189,"""ENSG00000167930""",0,1
190,"""ENSG00000187634""",0,1
191,"""ENSG00000169783""",0,1
192,"""ENSG00000008710""",0,1
193,"""ENSG00000101220""",0,1
194,"""ENSG00000116809""",0,1
195,"""ENSG00000140691""",0,1
196,"""ENSG00000167674""",0,1
197,"""ENSG00000174886""",0,1
198,"""ENSG00000125656""",0,1
199,"""ENSG00000070423""",0,1
200,"""ENSG00000002822""",0,1
201,"""ENSG00000076924""",0,1
202,"""ENSG00000180891""",0,1
203,"""ENSG00000175467""",0,1
204,"""ENSG00000160685""",0,1
205,"""ENSG00000257704""",0,1
206,"""ENSG00000002330""",0,1
207,"""ENSG00000105325""",0,1
208,"""ENSG00000176946""",0,1
209,"""ENSG00000107404""",0,1
210,"""ENSG00000178209""",0,1
211,"""ENSG00000007520""",0,1
212,"""ENSG00000118046""",0,1
213,"""ENSG00000100258""",0,1
214,"""ENSG00000130382""",0,1
215,"""ENSG00000188486""",0,1
216,"""ENSG00000088899""",0,1
217,"""ENSG00000196642""",0,1
218,"""ENSG00000127580""",0,1
219,"""ENSG00000106665""",0,1
220,"""ENSG00000105364""",0,1
221,"""ENSG00000099821""",0,1
222,"""ENSG00000196498""",0,1
223,"""ENSG00000006118""",0,1
224,"""ENSG00000161036""",0,1
225,"""ENSG00000181790""",0,1
226,"""ENSG00000116786""",0,1
227,"""ENSG00000159761""",0,1
228,"""ENSG00000132361""",0,1
229,"""ENSG00000270096""",1,2
230,"""ENSG00000127588""",0,1
231,"""ENSG00000112041""",0,1
232,"""ENSG00000116691""",0,1
233,"""ENSG00000177380""",0,1
234,"""ENSG00000250571""",0,1
235,"""ENSG00000100263""",0,1
236,"""ENSG00000162032""",0,1
237,"""ENSG00000105229""",0,1
238,"""ENSG00000185883""",0,1
239,"""ENSG00000159363""",0,1
240,"""ENSG00000119559""",0,1
241,"""ENSG00000007541""",0,1
242,"""ENSG00000115756""",0,1
243,"""ENSG00000185504""",0,1
244,"""ENSG00000266962""",0,1
245,"""ENSG00000071564""",0,1
246,"""ENSG00000141564""",0,1
247,"""ENSG00000137309""",0,1
248,"""ENSG00000099822""",0,1
249,"""ENSG00000133250""",0,1
250,"""ENSG00000100982""",0,1
251,"""ENSG00000160360""",0,1
252,"""ENSG00000204469""",0,1
253,"""ENSG00000130203""",0,1
254,"""ENSG00000227500""",0,1
255,"""ENSG00000172009""",0,1
256,"""ENSG00000197136""",0,1
257,"""ENSG00000132005""",0,1
258,"""ENSG00000167614""",0,1
259,"""ENSG00000171773""",0,1
260,"""ENSG00000178951""",0,1
261,"""ENSG00000167965""",0,1
262,"""ENSG00000172725""",0,1
263,"""ENSG00000131591""",0,1
264,"""ENSG00000104897""",0,1
265,"""ENSG00000137218""",0,1
266,"""ENSG00000131584""",0,1
267,"""ENSG00000175866""",0,1
268,"""ENSG00000141959""",0,1
269,"""ENSG00000058453""",0,1
270,"""ENSG00000197530""",0,1
271,"""ENSG00000167700""",0,1
272,"""ENSG00000088256""",0,1
273,"""ENSG00000177830""",0,1
274,"""ENSG00000120055""",0,1
275,"""ENSG00000261221""",0,1
276,"""ENSG00000103148""",0,1
277,"""ENSG00000175756""",0,1
278,"""ENSG00000176101""",0,1
279,"""ENSG00000079435""",0,1
280,"""ENSG00000130706""",0,1
281,"""ENSG00000105696""",0,1
282,"""ENSG00000161714""",0,2
283,"""ENSG00000212864""",0,1
284,"""ENSG00000160113""",0,1
285,"""ENSG00000105556""",0,1
286,"""ENSG00000178685""",0,1
287,"""ENSG00000196843""",0,1
288,"""ENSG00000099817""",0,1
289,"""ENSG00000169100""",0,1
290,"""ENSG00000106348""",0,1
291,"""ENSG00000178719""",0,1
292,"""ENSG00000248098""",0,2
293,"""ENSG00000102858""",0,1
294,"""ENSG00000015532""",0,1
295,"""ENSG00000107331""",0,1
296,"""ENSG00000169727""",0,1
297,"""ENSG00000160972""",0,1
298,"""ENSG00000240370""",0,1
299,"""ENSG00000061337""",0,1
300,"""ENSG00000090372""",0,1
301,"""ENSG00000136878""",0,1
302,"""ENSG00000177030""",0,1
303,"""ENSG00000196453""",0,1
304,"""ENSG00000262246""",0,1
305,"""ENSG00000112033""",0,1
306,"""ENSG00000170265""",0,1
307,"""ENSG00000071889""",0,1
308,"""ENSG00000169710""",0,1
309,"""ENSG00000213563""",0,1
310,"""ENSG00000182087""",0,1
311,"""ENSG00000125912""",0,1
312,"""ENSG00000183011""",0,1
