,Gene,Cluster
1810,ENSG00000145687,1.0
1811,ENSG00000205220,1.0
1812,ENSG00000197429,1.0
1813,ENSG00000129084,1.0
1814,ENSG00000186446,1.0
1815,ENSG00000177599,1.0
1816,ENSG00000077254,1.0
1817,ENSG00000157540,1.0
1818,ENSG00000138698,1.0
1819,ENSG00000138663,1.0
1820,ENSG00000231165,1.0
1821,ENSG00000279355,1.0
1822,ENSG00000112782,1.0
1823,ENSG00000156239,1.0
1824,ENSG00000139684,1.0
1825,ENSG00000152782,1.0
1826,ENSG00000243679,1.0
1827,ENSG00000092871,1.0
1828,ENSG00000173409,1.0
1829,ENSG00000205336,1.0
1830,ENSG00000165140,1.0
1831,ENSG00000166741,1.0
1832,ENSG00000076321,1.0
1833,ENSG00000188157,1.0
1834,ENSG00000105227,1.0
1835,ENSG00000072736,1.0
1836,ENSG00000146143,1.0
1837,ENSG00000161048,1.0
1838,ENSG00000131725,1.0
1839,ENSG00000129493,1.0
1840,ENSG00000260160,1.0
1841,ENSG00000100399,1.0
1842,ENSG00000123268,1.0
1843,ENSG00000083828,1.0
1844,ENSG00000170860,1.0
1845,ENSG00000149313,1.0
1846,ENSG00000144815,1.0
1847,ENSG00000077147,1.0
1848,ENSG00000041982,1.0
1849,ENSG00000163939,1.0
1850,ENSG00000168887,1.0
1851,ENSG00000120832,1.0
1852,ENSG00000196196,1.0
1853,ENSG00000029363,1.0
1854,ENSG00000110925,1.0
1855,ENSG00000148225,1.0
1856,ENSG00000168140,1.0
1857,ENSG00000144674,1.0
1858,ENSG00000171988,1.0
1859,ENSG00000268205,1.0
1860,ENSG00000114541,1.0
1861,ENSG00000156170,1.0
1862,ENSG00000101197,1.0
1863,ENSG00000182827,1.0
1864,ENSG00000103061,1.0
1865,ENSG00000118600,1.0
1866,ENSG00000063660,1.0
1867,ENSG00000158711,1.0
1868,ENSG00000151116,1.0
1869,ENSG00000100815,1.0
1870,ENSG00000104497,1.0
1871,ENSG00000109332,1.0
1872,ENSG00000270039,1.0
1873,ENSG00000082212,1.0
1874,ENSG00000162819,1.0
1875,ENSG00000127947,1.0
1876,ENSG00000142065,1.0
1877,ENSG00000148950,1.0
1878,ENSG00000109534,1.0
1879,ENSG00000106692,1.0
1880,ENSG00000153015,1.0
1881,ENSG00000280374,1.0
1882,ENSG00000120519,1.0
1883,ENSG00000151006,1.0
1884,ENSG00000054967,1.0
1885,ENSG00000185070,1.0
1886,ENSG00000124772,1.0
1887,ENSG00000124120,1.0
1888,ENSG00000120686,1.0
1889,ENSG00000261386,1.0
1890,ENSG00000112419,1.0
1891,ENSG00000132664,1.0
1892,ENSG00000122692,1.0
1893,ENSG00000198346,1.0
1894,ENSG00000185798,1.0
1895,ENSG00000136891,1.0
1896,ENSG00000256783,1.0
1897,ENSG00000254676,1.0
1898,ENSG00000231466,1.0
1899,ENSG00000254427,1.0
1900,ENSG00000125148,1.0
1901,ENSG00000204138,1.0
1902,ENSG00000152240,1.0
1903,ENSG00000104691,1.0
1904,ENSG00000263006,1.0
1905,ENSG00000263272,1.0
1906,ENSG00000122376,1.0
1907,ENSG00000182175,1.0
1908,ENSG00000155508,1.0
1909,ENSG00000100104,1.0
1910,ENSG00000119801,1.0
1911,ENSG00000273175,1.0
1912,ENSG00000131759,1.0
1913,ENSG00000104219,1.0
1914,ENSG00000115457,1.0
1915,ENSG00000280384,1.0
1916,ENSG00000172728,1.0
1917,ENSG00000169087,1.0
1918,ENSG00000113163,1.0
1919,ENSG00000158406,1.0
1920,ENSG00000225830,1.0
1921,ENSG00000267709,1.0
1922,ENSG00000185615,1.0
1923,ENSG00000166603,1.0
1924,ENSG00000170417,1.0
1925,ENSG00000135336,1.0
1926,ENSG00000087053,1.0
1927,ENSG00000233435,1.0
1928,ENSG00000223960,1.0
1929,ENSG00000162408,1.0
1930,ENSG00000259959,1.0
1931,ENSG00000163755,1.0
1932,ENSG00000250575,1.0
1933,ENSG00000275185,1.0
1934,ENSG00000048405,1.0
1935,ENSG00000175348,1.0
1936,ENSG00000271993,1.0
1937,ENSG00000115839,1.0
1938,ENSG00000204713,1.0
1939,ENSG00000276259,1.0
1940,ENSG00000138442,1.0
1941,ENSG00000116473,1.0
1942,ENSG00000070444,1.0
1943,ENSG00000186448,1.0
1944,ENSG00000103978,1.0
1945,ENSG00000184402,1.0
1946,ENSG00000062716,1.0
1947,ENSG00000102081,1.0
1948,ENSG00000132963,1.0
1949,ENSG00000247934,1.0
1950,ENSG00000196458,1.0
1951,ENSG00000155438,1.0
1952,ENSG00000137776,1.0
1953,ENSG00000228120,1.0
1954,ENSG00000160131,1.0
1955,ENSG00000138286,1.0
1956,ENSG00000138593,1.0
1957,ENSG00000171928,1.0
1958,ENSG00000278927,1.0
1959,ENSG00000136146,1.0
1960,ENSG00000279878,1.0
1961,ENSG00000054148,1.0
1962,ENSG00000148730,1.0
1963,ENSG00000132300,1.0
1964,ENSG00000135317,1.0
1965,ENSG00000113319,1.0
1966,ENSG00000180694,1.0
1967,ENSG00000169242,1.0
1968,ENSG00000143162,1.0
1969,ENSG00000185808,1.0
1970,ENSG00000179988,1.0
1971,ENSG00000197062,1.0
1972,ENSG00000131669,1.0
1973,ENSG00000156467,1.0
1974,ENSG00000116044,1.0
1975,ENSG00000152382,1.0
1976,ENSG00000068097,1.0
1977,ENSG00000067955,1.0
1978,ENSG00000118260,1.0
1979,ENSG00000123200,1.0
1980,ENSG00000197355,1.0
1981,ENSG00000150456,1.0
1982,ENSG00000236432,1.0
1983,ENSG00000102738,1.0
1984,ENSG00000272316,1.0
1985,ENSG00000162813,1.0
1986,ENSG00000267370,1.0
1987,ENSG00000105821,1.0
1988,ENSG00000138182,1.0
1989,ENSG00000271601,1.0
1990,ENSG00000196924,1.0
1991,ENSG00000163808,1.0
1992,ENSG00000172007,1.0
1993,ENSG00000101438,1.0
1994,ENSG00000159915,1.0
1995,ENSG00000109501,1.0
1996,ENSG00000272389,1.0
1997,ENSG00000198522,1.0
1998,ENSG00000077348,1.0
1999,ENSG00000151458,1.0
2000,ENSG00000103024,1.0
2001,ENSG00000156671,1.0
2002,ENSG00000181577,1.0
2003,ENSG00000079332,1.0
2004,ENSG00000116703,1.0
2005,ENSG00000230303,1.0
2006,ENSG00000177542,1.0
2007,ENSG00000036549,1.0
2008,ENSG00000095261,1.0
2009,ENSG00000151304,1.0
2010,ENSG00000198680,1.0
2011,ENSG00000115808,1.0
2012,ENSG00000107938,1.0
2013,ENSG00000163938,1.0
2014,ENSG00000120800,1.0
2015,ENSG00000159658,1.0
2016,ENSG00000083457,1.0
2017,ENSG00000125089,1.0
2018,ENSG00000134058,1.0
2019,ENSG00000261167,1.0
2020,ENSG00000114302,1.0
2021,ENSG00000155016,1.0
2022,ENSG00000159445,1.0
2023,ENSG00000213020,1.0
2024,ENSG00000162377,1.0
2025,ENSG00000128789,1.0
2026,ENSG00000260686,1.0
2027,ENSG00000134759,1.0
2028,ENSG00000172331,1.0
2029,ENSG00000154721,1.0
2030,ENSG00000151470,1.0
2031,ENSG00000132463,1.0
2032,ENSG00000186666,1.0
2033,ENSG00000134987,1.0
2034,ENSG00000091428,1.0
2035,ENSG00000259994,1.0
2036,ENSG00000115541,1.0
2037,ENSG00000154127,1.0
2038,ENSG00000281332,1.0
2039,ENSG00000197416,1.0
2040,ENSG00000040341,1.0
2041,ENSG00000086200,1.0
2042,ENSG00000117143,1.0
2043,ENSG00000147117,1.0
2044,ENSG00000105819,1.0
2045,ENSG00000138767,1.0
2046,ENSG00000213424,1.0
2047,ENSG00000185728,1.0
2048,ENSG00000115998,1.0
2049,ENSG00000185015,1.0
2050,ENSG00000089006,1.0
2051,ENSG00000168803,1.0
2052,ENSG00000116030,1.0
2053,ENSG00000132646,1.0
2054,ENSG00000152700,1.0
2055,ENSG00000005436,1.0
2056,ENSG00000037749,1.0
2057,ENSG00000272602,1.0
2058,ENSG00000072133,1.0
2059,ENSG00000121879,1.0
2060,ENSG00000265491,1.0
2061,ENSG00000109814,1.0
2062,ENSG00000116205,1.0
2063,ENSG00000064115,1.0
2064,ENSG00000179387,1.0
2065,ENSG00000132953,1.0
2066,ENSG00000103479,1.0
2067,ENSG00000069399,1.0
2068,ENSG00000137880,1.0
2069,ENSG00000073060,1.0
2070,ENSG00000154727,1.0
2071,ENSG00000280099,1.0
2072,ENSG00000187118,1.0
2073,ENSG00000124302,1.0
2074,ENSG00000170502,1.0
2075,ENSG00000127914,1.0
2076,ENSG00000135414,1.0
2077,ENSG00000167371,1.0
2078,ENSG00000035141,1.0
2079,ENSG00000008710,1.0
2080,ENSG00000270557,1.0
2081,ENSG00000129422,1.0
2082,ENSG00000141179,1.0
2083,ENSG00000164114,1.0
2084,ENSG00000161544,1.0
2085,ENSG00000279255,1.0
2086,ENSG00000250486,1.0
2087,ENSG00000185201,1.0
2088,ENSG00000205208,1.0
2089,ENSG00000112561,1.0
2090,ENSG00000180855,1.0
2091,ENSG00000080802,1.0
2092,ENSG00000196391,1.0
2093,ENSG00000151090,1.0
2094,ENSG00000281348,1.0
2095,ENSG00000120727,1.0
2096,ENSG00000162591,1.0
2097,ENSG00000204147,1.0
2098,ENSG00000157077,1.0
2099,ENSG00000146802,1.0
2100,ENSG00000101844,1.0
2101,ENSG00000165118,1.0
2102,ENSG00000153071,1.0
2103,ENSG00000047346,1.0
2104,ENSG00000214776,1.0
2105,ENSG00000151292,1.0
2106,ENSG00000184939,1.0
2107,ENSG00000266714,1.0
2108,ENSG00000126522,1.0
2109,ENSG00000105968,1.0
2110,ENSG00000239305,1.0
2111,ENSG00000177889,1.0
2112,ENSG00000270084,1.0
2113,ENSG00000137075,1.0
2114,ENSG00000171649,1.0
2115,ENSG00000144118,1.0
2116,ENSG00000142552,1.0
2117,ENSG00000149636,1.0
2118,ENSG00000083535,1.0
2119,ENSG00000111726,1.0
2120,ENSG00000197223,1.0
2121,ENSG00000095139,1.0
2122,ENSG00000055147,1.0
2123,ENSG00000158290,1.0
2124,ENSG00000272150,1.0
2125,ENSG00000179832,1.0
2126,ENSG00000165238,1.0
2127,ENSG00000176222,1.0
2128,ENSG00000164181,1.0
2129,ENSG00000269918,1.0
2130,ENSG00000272189,1.0
2131,ENSG00000116668,1.0
2132,ENSG00000273030,1.0
2133,ENSG00000244151,1.0
2134,ENSG00000240979,1.0
2135,ENSG00000143158,1.0
2136,ENSG00000236859,1.0
2137,ENSG00000136436,1.0
2138,ENSG00000156976,1.0
2139,ENSG00000134057,1.0
2140,ENSG00000171051,1.0
2141,ENSG00000080815,1.0
2142,ENSG00000143970,1.0
2143,ENSG00000166770,1.0
2144,ENSG00000180458,1.0
2145,ENSG00000136273,1.0
2146,ENSG00000151576,1.0
2147,ENSG00000184730,1.0
2148,ENSG00000198252,1.0
2149,ENSG00000082146,1.0
2150,ENSG00000106588,1.0
2151,ENSG00000165097,1.0
2152,ENSG00000174197,1.0
2153,ENSG00000119953,1.0
2154,ENSG00000134594,1.0
2155,ENSG00000240065,1.0
2156,ENSG00000171121,1.0
2157,ENSG00000272323,1.0
2158,ENSG00000198416,1.0
2159,ENSG00000135241,1.0
2160,ENSG00000271327,1.0
2161,ENSG00000168477,1.0
2162,ENSG00000278012,1.0
2163,ENSG00000159685,1.0
2164,ENSG00000205133,1.0
2165,ENSG00000189190,1.0
2166,ENSG00000114030,1.0
2167,ENSG00000183291,1.0
2168,ENSG00000178917,1.0
2169,ENSG00000111640,1.0
2170,ENSG00000242622,1.0
2171,ENSG00000154309,1.0
2172,ENSG00000064932,1.0
2173,ENSG00000007341,1.0
2174,ENSG00000040275,1.0
2175,ENSG00000151332,1.0
2176,ENSG00000128342,1.0
2177,ENSG00000141378,1.0
2178,ENSG00000164488,1.0
2179,ENSG00000117262,1.0
2180,ENSG00000146909,1.0
2181,ENSG00000114978,1.0
2182,ENSG00000140678,1.0
2183,ENSG00000152332,1.0
2184,ENSG00000135829,1.0
2185,ENSG00000089050,1.0
2186,ENSG00000107669,1.0
2187,ENSG00000163874,1.0
2188,ENSG00000174804,1.0
2189,ENSG00000276007,1.0
2190,ENSG00000167034,1.0
2191,ENSG00000184083,1.0
2192,ENSG00000146223,1.0
2193,ENSG00000219481,1.0
2194,ENSG00000283341,1.0
2195,ENSG00000083312,1.0
2196,ENSG00000122873,1.0
2197,ENSG00000248593,1.0
2198,ENSG00000133997,1.0
2199,ENSG00000251247,1.0
2200,ENSG00000246477,1.0
2201,ENSG00000122566,1.0
2202,ENSG00000239389,1.0
2203,ENSG00000271998,1.0
2204,ENSG00000089916,1.0
2205,ENSG00000115963,1.0
2206,ENSG00000272077,1.0
2207,ENSG00000080822,1.0
2208,ENSG00000265218,1.0
2209,ENSG00000103994,1.0
2210,ENSG00000142188,1.0
2211,ENSG00000176142,1.0
2212,ENSG00000167981,1.0
2213,ENSG00000133114,1.0
2214,ENSG00000106484,1.0
2215,ENSG00000100368,1.0
2216,ENSG00000171681,1.0
2217,ENSG00000157212,1.0
2218,ENSG00000115128,1.0
2219,ENSG00000175175,1.0
2220,ENSG00000114098,1.0
2221,ENSG00000176055,1.0
2222,ENSG00000162946,1.0
2223,ENSG00000005812,1.0
2224,ENSG00000247556,1.0
2225,ENSG00000140262,1.0
2226,ENSG00000149600,1.0
2227,ENSG00000138472,1.0
2228,ENSG00000150712,1.0
2229,ENSG00000125686,1.0
2230,ENSG00000198431,1.0
2231,ENSG00000227671,1.0
2232,ENSG00000155592,1.0
2233,ENSG00000119414,1.0
2234,ENSG00000212978,1.0
2235,ENSG00000113763,1.0
2236,ENSG00000128654,1.0
2237,ENSG00000143847,1.0
2238,ENSG00000275485,1.0
2239,ENSG00000251050,1.0
2240,ENSG00000143437,1.0
2241,ENSG00000198843,1.0
2242,ENSG00000166451,1.0
2243,ENSG00000119013,1.0
2244,ENSG00000143337,1.0
2245,ENSG00000198380,1.0
2246,ENSG00000166226,1.0
2247,ENSG00000017427,1.0
2248,ENSG00000187837,1.0
2249,ENSG00000266918,1.0
2250,ENSG00000280159,1.0
2251,ENSG00000180113,1.0
2252,ENSG00000196233,1.0
2253,ENSG00000112062,1.0
2254,ENSG00000145220,1.0
2255,ENSG00000084733,1.0
2256,ENSG00000152082,1.0
2257,ENSG00000163251,1.0
2258,ENSG00000151726,1.0
2259,ENSG00000145075,1.0
2260,ENSG00000169379,1.0
2261,ENSG00000050393,1.0
2262,ENSG00000266820,1.0
2263,ENSG00000112237,1.0
2264,ENSG00000237943,1.0
2265,ENSG00000119285,1.0
2266,ENSG00000136319,1.0
2267,ENSG00000163625,1.0
2268,ENSG00000228335,1.0
2269,ENSG00000136940,1.0
2270,ENSG00000130720,1.0
2271,ENSG00000112367,1.0
2272,ENSG00000147601,1.0
2273,ENSG00000170846,1.0
2274,ENSG00000154358,1.0
2275,ENSG00000213762,1.0
2276,ENSG00000112983,1.0
2277,ENSG00000069345,1.0
2278,ENSG00000197442,1.0
2279,ENSG00000166845,1.0
2280,ENSG00000116199,1.0
2281,ENSG00000066382,1.0
2282,ENSG00000278615,1.0
2283,ENSG00000101868,1.0
2284,ENSG00000129055,1.0
2285,ENSG00000074603,1.0
2286,ENSG00000174173,1.0
2287,ENSG00000134709,1.0
2288,ENSG00000100302,1.0
2289,ENSG00000139131,1.0
2290,ENSG00000122507,1.0
2291,ENSG00000069869,1.0
2292,ENSG00000125510,1.0
2293,ENSG00000213131,1.0
2294,ENSG00000124784,1.0
2295,ENSG00000233396,1.0
2296,ENSG00000109133,1.0
2297,ENSG00000270008,1.0
2298,ENSG00000121900,1.0
2299,ENSG00000140006,1.0
2300,ENSG00000255198,1.0
2301,ENSG00000275409,1.0
2302,ENSG00000196284,1.0
2303,ENSG00000150782,1.0
2304,ENSG00000276900,1.0
2305,ENSG00000129673,1.0
2306,ENSG00000134108,1.0
2307,ENSG00000148672,1.0
2308,ENSG00000271020,1.0
2309,ENSG00000225921,1.0
2310,ENSG00000261168,1.0
2311,ENSG00000270091,1.0
2312,ENSG00000230530,1.0
2313,ENSG00000115159,1.0
2314,ENSG00000178075,1.0
2315,ENSG00000198876,1.0
2316,ENSG00000147316,1.0
2317,ENSG00000151247,1.0
2318,ENSG00000198042,1.0
2319,ENSG00000094975,1.0
2320,ENSG00000188283,1.0
2321,ENSG00000172201,1.0
2322,ENSG00000127337,1.0
2323,ENSG00000006625,1.0
2324,ENSG00000030066,1.0
2325,ENSG00000115267,1.0
2326,ENSG00000103707,1.0
2327,ENSG00000165355,1.0
2328,ENSG00000213782,1.0
2329,ENSG00000176386,1.0
2330,ENSG00000081189,1.0
2331,ENSG00000184916,1.0
2332,ENSG00000125520,1.0
2333,ENSG00000185246,1.0
2334,ENSG00000111846,1.0
2335,ENSG00000164331,1.0
2336,ENSG00000198203,1.0
2337,ENSG00000174529,1.0
2338,ENSG00000099795,1.0
2339,ENSG00000277443,1.0
2340,ENSG00000225733,1.0
2341,ENSG00000149452,1.0
2342,ENSG00000139734,1.0
2343,ENSG00000234608,1.0
2344,ENSG00000198836,1.0
2345,ENSG00000171109,1.0
2346,ENSG00000102931,1.0
2347,ENSG00000142556,1.0
2348,ENSG00000101194,1.0
2349,ENSG00000078140,1.0
2350,ENSG00000254815,1.0
2351,ENSG00000126603,1.0
2352,ENSG00000116560,1.0
2353,ENSG00000196247,1.0
2354,ENSG00000005448,1.0
2355,ENSG00000060339,1.0
2356,ENSG00000127415,1.0
2357,ENSG00000065559,1.0
2358,ENSG00000019582,1.0
2359,ENSG00000122912,1.0
2360,ENSG00000138814,1.0
2361,ENSG00000256453,1.0
2362,ENSG00000255085,1.0
2363,ENSG00000138668,1.0
2364,ENSG00000144566,1.0
2365,ENSG00000111224,1.0
2366,ENSG00000066427,1.0
2367,ENSG00000147437,1.0
2368,ENSG00000133027,1.0
2369,ENSG00000102032,1.0
2370,ENSG00000186998,1.0
2371,ENSG00000168116,1.0
2372,ENSG00000188786,1.0
2373,ENSG00000183888,1.0
2374,ENSG00000100744,1.0
2375,ENSG00000143155,1.0
2376,ENSG00000159189,1.0
2377,ENSG00000164221,1.0
2378,ENSG00000163714,1.0
2379,ENSG00000088179,1.0
2380,ENSG00000244754,1.0
2381,ENSG00000186812,1.0
2382,ENSG00000144848,1.0
2383,ENSG00000205981,1.0
2384,ENSG00000119636,1.0
2385,ENSG00000134851,1.0
2386,ENSG00000120159,1.0
2387,ENSG00000068878,1.0
2388,ENSG00000177359,1.0
2389,ENSG00000167992,1.0
2390,ENSG00000157106,1.0
2391,ENSG00000125484,1.0
2392,ENSG00000163349,1.0
2393,ENSG00000118922,1.0
2394,ENSG00000178209,1.0
2395,ENSG00000223953,1.0
2396,ENSG00000160336,1.0
2397,ENSG00000175768,1.0
2398,ENSG00000139154,1.0
2399,ENSG00000149100,1.0
2400,ENSG00000166971,1.0
2401,ENSG00000163069,1.0
2402,ENSG00000188295,1.0
2403,ENSG00000131507,1.0
2404,ENSG00000070770,1.0
2405,ENSG00000260911,1.0
2406,ENSG00000248098,1.0
2407,ENSG00000276449,1.0
2408,ENSG00000255532,1.0
2409,ENSG00000213281,1.0
2410,ENSG00000104783,1.0
2411,ENSG00000197530,1.0
2412,ENSG00000170791,1.0
2413,ENSG00000171612,1.0
2414,ENSG00000140987,1.0
2415,ENSG00000135968,1.0
2416,ENSG00000173852,1.0
2417,ENSG00000156925,1.0
2418,ENSG00000096872,1.0
2419,ENSG00000171467,1.0
2420,ENSG00000177200,1.0
2421,ENSG00000184113,1.0
2422,ENSG00000100519,1.0
2423,ENSG00000176531,1.0
2424,ENSG00000122557,1.0
2425,ENSG00000170185,1.0
2426,ENSG00000132702,1.0
2427,ENSG00000166598,1.0
2428,ENSG00000185515,1.0
2429,ENSG00000116017,1.0
2430,ENSG00000203812,1.0
2431,ENSG00000154736,1.0
2432,ENSG00000105220,1.0
2433,ENSG00000146872,1.0
2434,ENSG00000131051,1.0
2435,ENSG00000204642,1.0
2436,ENSG00000065613,1.0
2437,ENSG00000110756,1.0
2438,ENSG00000165609,1.0
2439,ENSG00000155313,1.0
2440,ENSG00000087995,1.0
2441,ENSG00000130826,1.0
2442,ENSG00000185220,1.0
2443,ENSG00000171992,1.0
2444,ENSG00000090539,1.0
2445,ENSG00000155115,1.0
2446,ENSG00000170044,1.0
2447,ENSG00000111707,1.0
2448,ENSG00000171631,1.0
2449,ENSG00000131013,1.0
2450,ENSG00000011028,1.0
2451,ENSG00000275910,1.0
2452,ENSG00000271344,1.0
2453,ENSG00000156261,1.0
2454,ENSG00000166747,1.0
2455,ENSG00000232434,1.0
2456,ENSG00000170832,1.0
2457,ENSG00000070018,1.0
2458,ENSG00000164187,1.0
2459,ENSG00000187609,1.0
2460,ENSG00000198743,1.0
2461,ENSG00000234297,1.0
2462,ENSG00000166183,1.0
2463,ENSG00000013561,1.0
2464,ENSG00000196843,1.0
2465,ENSG00000172638,1.0
2466,ENSG00000160714,1.0
2467,ENSG00000088826,1.0
2468,ENSG00000083097,1.0
2469,ENSG00000150527,1.0
2470,ENSG00000166170,1.0
2471,ENSG00000204514,1.0
2472,ENSG00000136840,1.0
2473,ENSG00000170540,1.0
2474,ENSG00000082258,1.0
2475,ENSG00000173889,1.0
2476,ENSG00000106701,1.0
2477,ENSG00000074696,1.0
2478,ENSG00000164054,1.0
2479,ENSG00000269984,1.0
2480,ENSG00000136536,1.0
2481,ENSG00000152582,1.0
2482,ENSG00000165572,1.0
2483,ENSG00000118762,1.0
2484,ENSG00000139517,1.0
2485,ENSG00000197147,1.0
2486,ENSG00000106346,1.0
2487,ENSG00000089847,1.0
2488,ENSG00000089234,1.0
2489,ENSG00000165898,1.0
2490,ENSG00000225472,1.0
2491,ENSG00000260403,1.0
2492,ENSG00000137868,1.0
2493,ENSG00000128694,1.0
2494,ENSG00000084092,1.0
2495,ENSG00000003436,1.0
2496,ENSG00000168806,1.0
2497,ENSG00000125482,1.0
2498,ENSG00000023902,1.0
2499,ENSG00000078674,1.0
2500,ENSG00000111845,1.0
2501,ENSG00000182150,1.0
2502,ENSG00000105829,1.0
2503,ENSG00000153266,1.0
2504,ENSG00000223459,1.0
2505,ENSG00000174799,1.0
2506,ENSG00000156172,1.0
2507,ENSG00000204178,1.0
2508,ENSG00000101773,1.0
2509,ENSG00000156928,1.0
2510,ENSG00000262890,1.0
2511,ENSG00000067208,1.0
2512,ENSG00000223802,1.0
2513,ENSG00000083544,1.0
2514,ENSG00000197928,1.0
2515,ENSG00000273275,1.0
2516,ENSG00000085491,1.0
2517,ENSG00000261485,1.0
2518,ENSG00000143774,1.0
2519,ENSG00000159256,1.0
2520,ENSG00000169018,1.0
2521,ENSG00000237440,1.0
2522,ENSG00000143384,1.0
2523,ENSG00000103269,1.0
2524,ENSG00000174599,1.0
2525,ENSG00000132842,1.0
2526,ENSG00000164620,1.0
2527,ENSG00000115540,1.0
2528,ENSG00000156787,1.0
2529,ENSG00000278576,1.0
2530,ENSG00000227536,1.0
2531,ENSG00000145349,1.0
2532,ENSG00000179627,1.0
2533,ENSG00000126773,1.0
2534,ENSG00000177595,1.0
2535,ENSG00000280367,1.0
2536,ENSG00000102908,1.0
2537,ENSG00000250299,1.0
2538,ENSG00000231782,1.0
2539,ENSG00000204370,1.0
2540,ENSG00000005469,1.0
2541,ENSG00000141034,1.0
2542,ENSG00000236255,1.0
2543,ENSG00000116095,1.0
2544,ENSG00000122034,1.0
2545,ENSG00000255836,1.0
2546,ENSG00000183137,1.0
2547,ENSG00000247315,1.0
2548,ENSG00000205037,1.0
2549,ENSG00000263004,1.0
2550,ENSG00000086589,1.0
2551,ENSG00000121350,1.0
2552,ENSG00000164877,1.0
2553,ENSG00000090989,1.0
2554,ENSG00000198964,1.0
2555,ENSG00000132825,1.0
2556,ENSG00000131732,1.0
2557,ENSG00000071794,1.0
2558,ENSG00000082996,1.0
2559,ENSG00000198400,1.0
2560,ENSG00000261326,1.0
2561,ENSG00000273373,1.0
2562,ENSG00000140830,1.0
2563,ENSG00000112697,1.0
2564,ENSG00000163512,1.0
2565,ENSG00000145734,1.0
2566,ENSG00000133302,1.0
2567,ENSG00000139926,1.0
2568,ENSG00000187730,1.0
2569,ENSG00000000419,1.0
2570,ENSG00000269978,1.0
2571,ENSG00000139826,1.0
2572,ENSG00000275632,1.0
2573,ENSG00000135900,1.0
2574,ENSG00000105792,1.0
2575,ENSG00000197808,1.0
2576,ENSG00000279656,1.0
2577,ENSG00000156642,1.0
2578,ENSG00000224897,1.0
2579,ENSG00000249863,1.0
2580,ENSG00000127720,1.0
2581,ENSG00000188452,1.0
2582,ENSG00000225138,1.0
2583,ENSG00000108468,1.0
2584,ENSG00000120690,1.0
2585,ENSG00000120594,1.0
2586,ENSG00000196227,1.0
2587,ENSG00000137941,1.0
2588,ENSG00000263753,1.0
2589,ENSG00000127955,1.0
2590,ENSG00000078304,1.0
2591,ENSG00000136999,1.0
2592,ENSG00000162980,1.0
2593,ENSG00000136108,1.0
2594,ENSG00000166881,1.0
2595,ENSG00000113621,1.0
2596,ENSG00000163626,1.0
2597,ENSG00000131401,1.0
2598,ENSG00000001630,1.0
2599,ENSG00000173915,1.0
2600,ENSG00000178691,1.0
2601,ENSG00000165626,1.0
2602,ENSG00000136286,1.0
2603,ENSG00000235363,1.0
2604,ENSG00000139354,1.0
2605,ENSG00000162927,1.0
2606,ENSG00000163781,1.0
2607,ENSG00000181790,1.0
2608,ENSG00000262877,1.0
2609,ENSG00000198865,1.0
2610,ENSG00000262246,1.0
2611,ENSG00000142733,1.0
2612,ENSG00000229419,1.0
2613,ENSG00000186106,1.0
2614,ENSG00000166575,1.0
2615,ENSG00000167232,1.0
2616,ENSG00000253598,1.0
2617,ENSG00000052126,1.0
2618,ENSG00000107897,1.0
2619,ENSG00000068028,1.0
2620,ENSG00000141425,1.0
2621,ENSG00000149231,1.0
2622,ENSG00000108506,1.0
2623,ENSG00000156804,1.0
2624,ENSG00000124459,1.0
2625,ENSG00000257752,1.0
2626,ENSG00000188629,1.0
2627,ENSG00000227232,1.0
2628,ENSG00000102174,1.0
2629,ENSG00000134900,1.0
2630,ENSG00000134049,1.0
2631,ENSG00000159131,1.0
2632,ENSG00000157625,1.0
2633,ENSG00000160062,1.0
2634,ENSG00000161800,1.0
2635,ENSG00000065135,1.0
2636,ENSG00000081148,1.0
2637,ENSG00000162959,1.0
2638,ENSG00000100575,1.0
2639,ENSG00000257315,1.0
2640,ENSG00000247970,1.0
2641,ENSG00000108587,1.0
2642,ENSG00000256238,1.0
2643,ENSG00000223658,1.0
2644,ENSG00000150867,1.0
2645,ENSG00000197977,1.0
2646,ENSG00000197279,1.0
2647,ENSG00000136052,1.0
2648,ENSG00000204482,1.0
2649,ENSG00000277151,1.0
2650,ENSG00000069248,1.0
2651,ENSG00000014824,1.0
2652,ENSG00000105251,1.0
2653,ENSG00000130255,1.0
2654,ENSG00000137478,1.0
2655,ENSG00000158445,1.0
2656,ENSG00000204241,1.0
2657,ENSG00000128059,1.0
2658,ENSG00000103152,1.0
2659,ENSG00000180008,1.0
2660,ENSG00000124383,1.0
2661,ENSG00000238287,1.0
2662,ENSG00000280128,1.0
2663,ENSG00000166167,1.0
2664,ENSG00000096093,1.0
2665,ENSG00000158985,1.0
2666,ENSG00000184182,1.0
2667,ENSG00000007376,1.0
2668,ENSG00000258957,1.0
2669,ENSG00000221994,1.0
2670,ENSG00000108061,1.0
2671,ENSG00000259826,1.0
2672,ENSG00000163395,1.0
2673,ENSG00000128185,1.0
2674,ENSG00000270953,1.0
2675,ENSG00000030419,1.0
2676,ENSG00000204217,1.0
2677,ENSG00000137942,1.0
2678,ENSG00000267680,1.0
2679,ENSG00000163697,1.0
2680,ENSG00000109466,1.0
2681,ENSG00000151806,1.0
2682,ENSG00000172354,1.0
2683,ENSG00000127995,1.0
