,Gene,Cluster
6621,ENSG00000141576,4.0
6622,ENSG00000073350,4.0
6623,ENSG00000273730,4.0
6624,ENSG00000128951,4.0
6625,ENSG00000277739,4.0
6626,ENSG00000148835,4.0
6627,ENSG00000140450,4.0
6628,ENSG00000274917,4.0
6629,ENSG00000276700,4.0
6630,ENSG00000040341,4.0
6631,ENSG00000278233,4.0
6632,ENSG00000117410,4.0
6633,ENSG00000278189,4.0
6634,ENSG00000107819,4.0
6635,ENSG00000147684,4.0
6636,ENSG00000181291,4.0
6637,ENSG00000143256,4.0
6638,ENSG00000146674,4.0
6639,ENSG00000159210,4.0
6640,ENSG00000240225,4.0
6641,ENSG00000128881,4.0
6642,ENSG00000109576,4.0
6643,ENSG00000069424,4.0
6644,ENSG00000049239,4.0
6645,ENSG00000072071,4.0
6646,ENSG00000132003,4.0
6647,ENSG00000132382,4.0
6648,ENSG00000196517,4.0
6649,ENSG00000138629,4.0
6650,ENSG00000119655,4.0
6651,ENSG00000279207,4.0
6652,ENSG00000100644,4.0
6653,ENSG00000102996,4.0
6654,ENSG00000269925,4.0
6655,ENSG00000178104,4.0
6656,ENSG00000174282,4.0
6657,ENSG00000228315,4.0
6658,ENSG00000203791,4.0
6659,ENSG00000187954,4.0
6660,ENSG00000258315,4.0
6661,ENSG00000111203,4.0
6662,ENSG00000260871,4.0
6663,ENSG00000109606,4.0
6664,ENSG00000128805,4.0
6665,ENSG00000139160,4.0
6666,ENSG00000213930,4.0
6667,ENSG00000165525,4.0
6668,ENSG00000158270,4.0
6669,ENSG00000186007,4.0
6670,ENSG00000217929,4.0
6671,ENSG00000138375,4.0
6672,ENSG00000111142,4.0
6673,ENSG00000105750,4.0
6674,ENSG00000136698,4.0
6675,ENSG00000133895,4.0
6676,ENSG00000139354,4.0
6677,ENSG00000204963,4.0
6678,ENSG00000160991,4.0
6679,ENSG00000227398,4.0
6680,ENSG00000136824,4.0
6681,ENSG00000089127,4.0
6682,ENSG00000280177,4.0
6683,ENSG00000156959,4.0
6684,ENSG00000132821,4.0
6685,ENSG00000180340,4.0
6686,ENSG00000164167,4.0
6687,ENSG00000168453,4.0
6688,ENSG00000146063,4.0
6689,ENSG00000171533,4.0
6690,ENSG00000104957,4.0
6691,ENSG00000162959,4.0
6692,ENSG00000261342,4.0
6693,ENSG00000172613,4.0
6694,ENSG00000261594,4.0
6695,ENSG00000155066,4.0
6696,ENSG00000274272,4.0
6697,ENSG00000081760,4.0
6698,ENSG00000114554,4.0
6699,ENSG00000181409,4.0
6700,ENSG00000197653,4.0
6701,ENSG00000182903,4.0
6702,ENSG00000215906,4.0
6703,ENSG00000088038,4.0
6704,ENSG00000135144,4.0
6705,ENSG00000095397,4.0
6706,ENSG00000122711,4.0
6707,ENSG00000148832,4.0
6708,ENSG00000196411,4.0
6709,ENSG00000204052,4.0
6710,ENSG00000258789,4.0
6711,ENSG00000272156,4.0
6712,ENSG00000158435,4.0
6713,ENSG00000185507,4.0
6714,ENSG00000102230,4.0
6715,ENSG00000123908,4.0
6716,ENSG00000150760,4.0
6717,ENSG00000139631,4.0
6718,ENSG00000099904,4.0
6719,ENSG00000131042,4.0
6720,ENSG00000160445,4.0
6721,ENSG00000100364,4.0
6722,ENSG00000126464,4.0
6723,ENSG00000123836,4.0
6724,ENSG00000175505,4.0
6725,ENSG00000196569,4.0
6726,ENSG00000068912,4.0
6727,ENSG00000065268,4.0
6728,ENSG00000254901,4.0
6729,ENSG00000146670,4.0
6730,ENSG00000269107,4.0
6731,ENSG00000204241,4.0
6732,ENSG00000095906,4.0
6733,ENSG00000120675,4.0
6734,ENSG00000186907,4.0
6735,ENSG00000134030,4.0
6736,ENSG00000125652,4.0
6737,ENSG00000254533,4.0
6738,ENSG00000106608,4.0
6739,ENSG00000081386,4.0
6740,ENSG00000189180,4.0
6741,ENSG00000189079,4.0
6742,ENSG00000143126,4.0
6743,ENSG00000158987,4.0
6744,ENSG00000227370,4.0
6745,ENSG00000112419,4.0
6746,ENSG00000183048,4.0
6747,ENSG00000176248,4.0
6748,ENSG00000243234,4.0
6749,ENSG00000120256,4.0
6750,ENSG00000137843,4.0
6751,ENSG00000103253,4.0
6752,ENSG00000114439,4.0
6753,ENSG00000281852,4.0
6754,ENSG00000057019,4.0
6755,ENSG00000165804,4.0
6756,ENSG00000262576,4.0
6757,ENSG00000272668,4.0
6758,ENSG00000272501,4.0
6759,ENSG00000268041,4.0
6760,ENSG00000183793,4.0
6761,ENSG00000166387,4.0
6762,ENSG00000182010,4.0
6763,ENSG00000174939,4.0
6764,ENSG00000160404,4.0
6765,ENSG00000120471,4.0
6766,ENSG00000232489,4.0
6767,ENSG00000277209,4.0
6768,ENSG00000131732,4.0
6769,ENSG00000130962,4.0
6770,ENSG00000158555,4.0
6771,ENSG00000176945,4.0
6772,ENSG00000132128,4.0
6773,ENSG00000099860,4.0
6774,ENSG00000103642,4.0
6775,ENSG00000142920,4.0
6776,ENSG00000104853,4.0
6777,ENSG00000196177,4.0
6778,ENSG00000138738,4.0
6779,ENSG00000163393,4.0
6780,ENSG00000224928,4.0
6781,ENSG00000170264,4.0
6782,ENSG00000183309,4.0
6783,ENSG00000110400,4.0
6784,ENSG00000261067,4.0
6785,ENSG00000143434,4.0
6786,ENSG00000124205,4.0
6787,ENSG00000280198,4.0
6788,ENSG00000132535,4.0
6789,ENSG00000166902,4.0
6790,ENSG00000267281,4.0
6791,ENSG00000148814,4.0
6792,ENSG00000116954,4.0
6793,ENSG00000131591,4.0
6794,ENSG00000173456,4.0
6795,ENSG00000158869,4.0
6796,ENSG00000124074,4.0
6797,ENSG00000135070,4.0
6798,ENSG00000161179,4.0
6799,ENSG00000180787,4.0
6800,ENSG00000128849,4.0
6801,ENSG00000204516,4.0
6802,ENSG00000163795,4.0
6803,ENSG00000235655,4.0
6804,ENSG00000074582,4.0
6805,ENSG00000162426,4.0
6806,ENSG00000279423,4.0
6807,ENSG00000241404,4.0
6808,ENSG00000250575,4.0
6809,ENSG00000185761,4.0
6810,ENSG00000171227,4.0
6811,ENSG00000178201,4.0
6812,ENSG00000127578,4.0
6813,ENSG00000270035,4.0
6814,ENSG00000176845,4.0
6815,ENSG00000113460,4.0
6816,ENSG00000129355,4.0
6817,ENSG00000272576,4.0
6818,ENSG00000182919,4.0
6819,ENSG00000100271,4.0
6820,ENSG00000272333,4.0
6821,ENSG00000250305,4.0
6822,ENSG00000148468,4.0
6823,ENSG00000163507,4.0
6824,ENSG00000178150,4.0
6825,ENSG00000188846,4.0
6826,ENSG00000244560,4.0
6827,ENSG00000151665,4.0
6828,ENSG00000068354,4.0
6829,ENSG00000215105,4.0
6830,ENSG00000172663,4.0
6831,ENSG00000160949,4.0
6832,ENSG00000119686,4.0
6833,ENSG00000178307,4.0
6834,ENSG00000171853,4.0
6835,ENSG00000149256,4.0
6836,ENSG00000254852,4.0
6837,ENSG00000160226,4.0
6838,ENSG00000171603,4.0
6839,ENSG00000160691,4.0
6840,ENSG00000139832,4.0
6841,ENSG00000136371,4.0
6842,ENSG00000179715,4.0
6843,ENSG00000278619,4.0
6844,ENSG00000278962,4.0
6845,ENSG00000204315,4.0
6846,ENSG00000283259,4.0
6847,ENSG00000006704,4.0
6848,ENSG00000170340,4.0
6849,ENSG00000125447,4.0
6850,ENSG00000178718,4.0
6851,ENSG00000119333,4.0
6852,ENSG00000155011,4.0
6853,ENSG00000184911,4.0
6854,ENSG00000163975,4.0
6855,ENSG00000161714,4.0
6856,ENSG00000166689,4.0
6857,ENSG00000235245,4.0
6858,ENSG00000170191,4.0
6859,ENSG00000078674,4.0
6860,ENSG00000197579,4.0
6861,ENSG00000256980,4.0
6862,ENSG00000156172,4.0
6863,ENSG00000126261,4.0
6864,ENSG00000102967,4.0
6865,ENSG00000128965,4.0
6866,ENSG00000178882,4.0
6867,ENSG00000260456,4.0
6868,ENSG00000255150,4.0
6869,ENSG00000145911,4.0
6870,ENSG00000266777,4.0
6871,ENSG00000143222,4.0
6872,ENSG00000144655,4.0
6873,ENSG00000105953,4.0
6874,ENSG00000006116,4.0
6875,ENSG00000196458,4.0
6876,ENSG00000160753,4.0
6877,ENSG00000187260,4.0
6878,ENSG00000070366,4.0
6879,ENSG00000167110,4.0
6880,ENSG00000030110,4.0
6881,ENSG00000143761,4.0
6882,ENSG00000164253,4.0
6883,ENSG00000170231,4.0
6884,ENSG00000104324,4.0
6885,ENSG00000181350,4.0
6886,ENSG00000172239,4.0
6887,ENSG00000188818,4.0
6888,ENSG00000137288,4.0
6889,ENSG00000185527,4.0
6890,ENSG00000105409,4.0
6891,ENSG00000032219,4.0
6892,ENSG00000170604,4.0
6893,ENSG00000143333,4.0
6894,ENSG00000105699,4.0
6895,ENSG00000105738,4.0
6896,ENSG00000108947,4.0
6897,ENSG00000101216,4.0
6898,ENSG00000153487,4.0
6899,ENSG00000133884,4.0
6900,ENSG00000133808,4.0
6901,ENSG00000249115,4.0
6902,ENSG00000275765,4.0
6903,ENSG00000163882,4.0
6904,ENSG00000057935,4.0
6905,ENSG00000132664,4.0
6906,ENSG00000135406,4.0
6907,ENSG00000144649,4.0
6908,ENSG00000149554,4.0
6909,ENSG00000144182,4.0
6910,ENSG00000055955,4.0
6911,ENSG00000101460,4.0
6912,ENSG00000115368,4.0
6913,ENSG00000274070,4.0
6914,ENSG00000110107,4.0
6915,ENSG00000168004,4.0
6916,ENSG00000105464,4.0
6917,ENSG00000070423,4.0
6918,ENSG00000118298,4.0
6919,ENSG00000161888,4.0
6920,ENSG00000170430,4.0
6921,ENSG00000221866,4.0
6922,ENSG00000146221,4.0
6923,ENSG00000184226,4.0
6924,ENSG00000215041,4.0
6925,ENSG00000115241,4.0
6926,ENSG00000186792,4.0
6927,ENSG00000135049,4.0
6928,ENSG00000276131,4.0
6929,ENSG00000153310,4.0
6930,ENSG00000267436,4.0
6931,ENSG00000177707,4.0
6932,ENSG00000214076,4.0
6933,ENSG00000138867,4.0
6934,ENSG00000257267,4.0
6935,ENSG00000064666,4.0
6936,ENSG00000101856,4.0
6937,ENSG00000162852,4.0
6938,ENSG00000079313,4.0
6939,ENSG00000161642,4.0
6940,ENSG00000123146,4.0
6941,ENSG00000213355,4.0
6942,ENSG00000179151,4.0
6943,ENSG00000198848,4.0
6944,ENSG00000117598,4.0
6945,ENSG00000047662,4.0
6946,ENSG00000256008,4.0
6947,ENSG00000171587,4.0
6948,ENSG00000107338,4.0
6949,ENSG00000105808,4.0
6950,ENSG00000124374,4.0
6951,ENSG00000111674,4.0
6952,ENSG00000272853,4.0
6953,ENSG00000262663,4.0
6954,ENSG00000230715,4.0
6955,ENSG00000143811,4.0
6956,ENSG00000106009,4.0
6957,ENSG00000258388,4.0
6958,ENSG00000148450,4.0
6959,ENSG00000149527,4.0
6960,ENSG00000059915,4.0
6961,ENSG00000087087,4.0
6962,ENSG00000099960,4.0
6963,ENSG00000213347,4.0
6964,ENSG00000198496,4.0
6965,ENSG00000120063,4.0
6966,ENSG00000066468,4.0
6967,ENSG00000224848,4.0
6968,ENSG00000226824,4.0
6969,ENSG00000164815,4.0
6970,ENSG00000270681,4.0
6971,ENSG00000112096,4.0
6972,ENSG00000113494,4.0
6973,ENSG00000204397,4.0
6974,ENSG00000176383,4.0
6975,ENSG00000261011,4.0
6976,ENSG00000137575,4.0
6977,ENSG00000228327,4.0
6978,ENSG00000130733,4.0
6979,ENSG00000114268,4.0
6980,ENSG00000172460,4.0
6981,ENSG00000158473,4.0
6982,ENSG00000005469,4.0
6983,ENSG00000273599,4.0
6984,ENSG00000197182,4.0
6985,ENSG00000143322,4.0
6986,ENSG00000111275,4.0
6987,ENSG00000254377,4.0
6988,ENSG00000062370,4.0
6989,ENSG00000175455,4.0
6990,ENSG00000184060,4.0
6991,ENSG00000142039,4.0
6992,ENSG00000106113,4.0
6993,ENSG00000206567,4.0
6994,ENSG00000116030,4.0
6995,ENSG00000130052,4.0
6996,ENSG00000204991,4.0
6997,ENSG00000128271,4.0
6998,ENSG00000205643,4.0
6999,ENSG00000157240,4.0
7000,ENSG00000177963,4.0
7001,ENSG00000174780,4.0
7002,ENSG00000224687,4.0
7003,ENSG00000109180,4.0
7004,ENSG00000104856,4.0
7005,ENSG00000127720,4.0
7006,ENSG00000100129,4.0
7007,ENSG00000004700,4.0
7008,ENSG00000153975,4.0
7009,ENSG00000166535,4.0
7010,ENSG00000130311,4.0
7011,ENSG00000265962,4.0
7012,ENSG00000141429,4.0
7013,ENSG00000160539,4.0
7014,ENSG00000122965,4.0
7015,ENSG00000044446,4.0
7016,ENSG00000132670,4.0
7017,ENSG00000215217,4.0
7018,ENSG00000141279,4.0
7019,ENSG00000104524,4.0
7020,ENSG00000273432,4.0
7021,ENSG00000258469,4.0
7022,ENSG00000138698,4.0
7023,ENSG00000171735,4.0
7024,ENSG00000149927,4.0
7025,ENSG00000011451,4.0
7026,ENSG00000185800,4.0
7027,ENSG00000283619,4.0
7028,ENSG00000162645,4.0
7029,ENSG00000146006,4.0
7030,ENSG00000270673,4.0
7031,ENSG00000090339,4.0
7032,ENSG00000196700,4.0
7033,ENSG00000168802,4.0
7034,ENSG00000115317,4.0
7035,ENSG00000157306,4.0
7036,ENSG00000111775,4.0
7037,ENSG00000161082,4.0
7038,ENSG00000188229,4.0
7039,ENSG00000196781,4.0
7040,ENSG00000073578,4.0
7041,ENSG00000271966,4.0
7042,ENSG00000273802,4.0
7043,ENSG00000277182,4.0
7044,ENSG00000196371,4.0
7045,ENSG00000125510,4.0
7046,ENSG00000249319,4.0
7047,ENSG00000108622,4.0
7048,ENSG00000197405,4.0
7049,ENSG00000130766,4.0
7050,ENSG00000164707,4.0
7051,ENSG00000196189,4.0
7052,ENSG00000205089,4.0
7053,ENSG00000234353,4.0
7054,ENSG00000172534,4.0
7055,ENSG00000013016,4.0
7056,ENSG00000116161,4.0
7057,ENSG00000185274,4.0
7058,ENSG00000139410,4.0
7059,ENSG00000197070,4.0
7060,ENSG00000187535,4.0
7061,ENSG00000166106,4.0
7062,ENSG00000188343,4.0
7063,ENSG00000177519,4.0
7064,ENSG00000124466,4.0
7065,ENSG00000117877,4.0
7066,ENSG00000156860,4.0
7067,ENSG00000235374,4.0
7068,ENSG00000160075,4.0
7069,ENSG00000279255,4.0
7070,ENSG00000025796,4.0
7071,ENSG00000149257,4.0
7072,ENSG00000104899,4.0
7073,ENSG00000204396,4.0
7074,ENSG00000091542,4.0
7075,ENSG00000279491,4.0
7076,ENSG00000196296,4.0
7077,ENSG00000117595,4.0
7078,ENSG00000141873,4.0
7079,ENSG00000224078,4.0
7080,ENSG00000145832,4.0
7081,ENSG00000137714,4.0
7082,ENSG00000261496,4.0
7083,ENSG00000198680,4.0
7084,ENSG00000188039,4.0
7085,ENSG00000163481,4.0
7086,ENSG00000160202,4.0
7087,ENSG00000099992,4.0
7088,ENSG00000249042,4.0
7089,ENSG00000112146,4.0
7090,ENSG00000213799,4.0
7091,ENSG00000133275,4.0
7092,ENSG00000105971,4.0
7093,ENSG00000103342,4.0
7094,ENSG00000121410,4.0
7095,ENSG00000017260,4.0
7096,ENSG00000122642,4.0
7097,ENSG00000011485,4.0
7098,ENSG00000275367,4.0
7099,ENSG00000260081,4.0
7100,ENSG00000253807,4.0
7101,ENSG00000066583,4.0
7102,ENSG00000173653,4.0
7103,ENSG00000118873,4.0
7104,ENSG00000255966,4.0
7105,ENSG00000186522,4.0
7106,ENSG00000166529,4.0
7107,ENSG00000168827,4.0
7108,ENSG00000183624,4.0
7109,ENSG00000147654,4.0
7110,ENSG00000101098,4.0
7111,ENSG00000205037,4.0
7112,ENSG00000055950,4.0
7113,ENSG00000172831,4.0
7114,ENSG00000263072,4.0
7115,ENSG00000092098,4.0
7116,ENSG00000231187,4.0
7117,ENSG00000169241,4.0
7118,ENSG00000212864,4.0
7119,ENSG00000067221,4.0
7120,ENSG00000102181,4.0
7121,ENSG00000123933,4.0
7122,ENSG00000185149,4.0
7123,ENSG00000256783,4.0
7124,ENSG00000272293,4.0
7125,ENSG00000100336,4.0
7126,ENSG00000085185,4.0
7127,ENSG00000250387,4.0
7128,ENSG00000132004,4.0
7129,ENSG00000160211,4.0
7130,ENSG00000242802,4.0
7131,ENSG00000164162,4.0
7132,ENSG00000178950,4.0
7133,ENSG00000204946,4.0
7134,ENSG00000197140,4.0
7135,ENSG00000169919,4.0
7136,ENSG00000059377,4.0
7137,ENSG00000149489,4.0
7138,ENSG00000236155,4.0
7139,ENSG00000128218,4.0
7140,ENSG00000234585,4.0
7141,ENSG00000186732,4.0
7142,ENSG00000144488,4.0
7143,ENSG00000225778,4.0
7144,ENSG00000241935,4.0
7145,ENSG00000196072,4.0
7146,ENSG00000187726,4.0
7147,ENSG00000111325,4.0
7148,ENSG00000097033,4.0
7149,ENSG00000196110,4.0
7150,ENSG00000155961,4.0
7151,ENSG00000177225,4.0
7152,ENSG00000250786,4.0
7153,ENSG00000185339,4.0
7154,ENSG00000185875,4.0
7155,ENSG00000151657,4.0
7156,ENSG00000204463,4.0
7157,ENSG00000176533,4.0
7158,ENSG00000205903,4.0
7159,ENSG00000170417,4.0
7160,ENSG00000278611,4.0
7161,ENSG00000270084,4.0
7162,ENSG00000178125,4.0
7163,ENSG00000283108,4.0
7164,ENSG00000160447,4.0
7165,ENSG00000099977,4.0
7166,ENSG00000204128,4.0
7167,ENSG00000204344,4.0
7168,ENSG00000088205,4.0
7169,ENSG00000008735,4.0
7170,ENSG00000197136,4.0
7171,ENSG00000068615,4.0
7172,ENSG00000233013,4.0
7173,ENSG00000166349,4.0
7174,ENSG00000281571,4.0
7175,ENSG00000226450,4.0
7176,ENSG00000100211,4.0
7177,ENSG00000165195,4.0
7178,ENSG00000187147,4.0
7179,ENSG00000260296,4.0
7180,ENSG00000100307,4.0
7181,ENSG00000280087,4.0
7182,ENSG00000213402,4.0
7183,ENSG00000158828,4.0
7184,ENSG00000170471,4.0
7185,ENSG00000228436,4.0
7186,ENSG00000273473,4.0
7187,ENSG00000166676,4.0
7188,ENSG00000251602,4.0
7189,ENSG00000101150,4.0
7190,ENSG00000109452,4.0
7191,ENSG00000157450,4.0
7192,ENSG00000124275,4.0
7193,ENSG00000073111,4.0
7194,ENSG00000204634,4.0
7195,ENSG00000189164,4.0
7196,ENSG00000169862,4.0
7197,ENSG00000103126,4.0
7198,ENSG00000260742,4.0
7199,ENSG00000234595,4.0
7200,ENSG00000007062,4.0
7201,ENSG00000077097,4.0
7202,ENSG00000164823,4.0
7203,ENSG00000008517,4.0
7204,ENSG00000143702,4.0
7205,ENSG00000132792,4.0
7206,ENSG00000166508,4.0
7207,ENSG00000060762,4.0
7208,ENSG00000152443,4.0
7209,ENSG00000175213,4.0
7210,ENSG00000226031,4.0
7211,ENSG00000185009,4.0
7212,ENSG00000132581,4.0
7213,ENSG00000213859,4.0
7214,ENSG00000261512,4.0
7215,ENSG00000138036,4.0
7216,ENSG00000168350,4.0
7217,ENSG00000280173,4.0
7218,ENSG00000175826,4.0
7219,ENSG00000000938,4.0
7220,ENSG00000117174,4.0
7221,ENSG00000171206,4.0
7222,ENSG00000007264,4.0
7223,ENSG00000158717,4.0
7224,ENSG00000116138,4.0
7225,ENSG00000153904,4.0
7226,ENSG00000167615,4.0
7227,ENSG00000186073,4.0
7228,ENSG00000070610,4.0
7229,ENSG00000158186,4.0
7230,ENSG00000152782,4.0
7231,ENSG00000240731,4.0
7232,ENSG00000274026,4.0
7233,ENSG00000197106,4.0
7234,ENSG00000132694,4.0
7235,ENSG00000151491,4.0
7236,ENSG00000185668,4.0
7237,ENSG00000108395,4.0
7238,ENSG00000267296,4.0
7239,ENSG00000155229,4.0
7240,ENSG00000277496,4.0
7241,ENSG00000166348,4.0
7242,ENSG00000132819,4.0
7243,ENSG00000101353,4.0
7244,ENSG00000114383,4.0
7245,ENSG00000135387,4.0
7246,ENSG00000273188,4.0
7247,ENSG00000089682,4.0
7248,ENSG00000180071,4.0
7249,ENSG00000280303,4.0
7250,ENSG00000181215,4.0
7251,ENSG00000033327,4.0
7252,ENSG00000173269,4.0
7253,ENSG00000107957,4.0
7254,ENSG00000160685,4.0
7255,ENSG00000119698,4.0
7256,ENSG00000124212,4.0
7257,ENSG00000149922,4.0
7258,ENSG00000224861,4.0
7259,ENSG00000188566,4.0
7260,ENSG00000239306,4.0
7261,ENSG00000129055,4.0
7262,ENSG00000065325,4.0
7263,ENSG00000152932,4.0
7264,ENSG00000167114,4.0
7265,ENSG00000278917,4.0
7266,ENSG00000163874,4.0
7267,ENSG00000172428,4.0
7268,ENSG00000146733,4.0
7269,ENSG00000205832,4.0
7270,ENSG00000163219,4.0
7271,ENSG00000115275,4.0
7272,ENSG00000129932,4.0
7273,ENSG00000105993,4.0
7274,ENSG00000118946,4.0
7275,ENSG00000114395,4.0
7276,ENSG00000161149,4.0
7277,ENSG00000156381,4.0
7278,ENSG00000160325,4.0
7279,ENSG00000103269,4.0
7280,ENSG00000187690,4.0
7281,ENSG00000165097,4.0
7282,ENSG00000205758,4.0
7283,ENSG00000170113,4.0
7284,ENSG00000138101,4.0
7285,ENSG00000242866,4.0
7286,ENSG00000109063,4.0
7287,ENSG00000256651,4.0
7288,ENSG00000146830,4.0
7289,ENSG00000003989,4.0
7290,ENSG00000164574,4.0
7291,ENSG00000198089,4.0
7292,ENSG00000177103,4.0
7293,ENSG00000130717,4.0
7294,ENSG00000137310,4.0
7295,ENSG00000179869,4.0
7296,ENSG00000087191,4.0
7297,ENSG00000144824,4.0
7298,ENSG00000177169,4.0
7299,ENSG00000261123,4.0
7300,ENSG00000132017,4.0
7301,ENSG00000125733,4.0
7302,ENSG00000189376,4.0
7303,ENSG00000274808,4.0
7304,ENSG00000110104,4.0
7305,ENSG00000253878,4.0
7306,ENSG00000058866,4.0
7307,ENSG00000125144,4.0
7308,ENSG00000283406,4.0
7309,ENSG00000005889,4.0
7310,ENSG00000118292,4.0
7311,ENSG00000048649,4.0
7312,ENSG00000109466,4.0
7313,ENSG00000101049,4.0
7314,ENSG00000178445,4.0
7315,ENSG00000133739,4.0
7316,ENSG00000162728,4.0
7317,ENSG00000137474,4.0
7318,ENSG00000257261,4.0
7319,ENSG00000040531,4.0
7320,ENSG00000256925,4.0
7321,ENSG00000196526,4.0
7322,ENSG00000111554,4.0
7323,ENSG00000205138,4.0
7324,ENSG00000135624,4.0
7325,ENSG00000205356,4.0
7326,ENSG00000107140,4.0
7327,ENSG00000171169,4.0
7328,ENSG00000163053,4.0
7329,ENSG00000119862,4.0
7330,ENSG00000086205,4.0
7331,ENSG00000269940,4.0
7332,ENSG00000101882,4.0
7333,ENSG00000176155,4.0
7334,ENSG00000179134,4.0
7335,ENSG00000232450,4.0
7336,ENSG00000173598,4.0
7337,ENSG00000108175,4.0
7338,ENSG00000118369,4.0
7339,ENSG00000107187,4.0
7340,ENSG00000242110,4.0
7341,ENSG00000277161,4.0
7342,ENSG00000160094,4.0
7343,ENSG00000143537,4.0
7344,ENSG00000182253,4.0
7345,ENSG00000079134,4.0
7346,ENSG00000167916,4.0
7347,ENSG00000102934,4.0
7348,ENSG00000118160,4.0
7349,ENSG00000239523,4.0
7350,ENSG00000146842,4.0
7351,ENSG00000137218,4.0
7352,ENSG00000023318,4.0
7353,ENSG00000198482,4.0
7354,ENSG00000155256,4.0
7355,ENSG00000119559,4.0
7356,ENSG00000233016,4.0
7357,ENSG00000151006,4.0
7358,ENSG00000123179,4.0
7359,ENSG00000108551,4.0
7360,ENSG00000129437,4.0
7361,ENSG00000242485,4.0
7362,ENSG00000171532,4.0
7363,ENSG00000138777,4.0
7364,ENSG00000181773,4.0
7365,ENSG00000185024,4.0
7366,ENSG00000138760,4.0
7367,ENSG00000166337,4.0
7368,ENSG00000180089,4.0
7369,ENSG00000105607,4.0
7370,ENSG00000100263,4.0
7371,ENSG00000139194,4.0
7372,ENSG00000168393,4.0
7373,ENSG00000100226,4.0
7374,ENSG00000180891,4.0
7375,ENSG00000239827,4.0
7376,ENSG00000143740,4.0
7377,ENSG00000099365,4.0
7378,ENSG00000101204,4.0
7379,ENSG00000224911,4.0
7380,ENSG00000168481,4.0
7381,ENSG00000173992,4.0
7382,ENSG00000184840,4.0
7383,ENSG00000167969,4.0
7384,ENSG00000263002,4.0
7385,ENSG00000178175,4.0
7386,ENSG00000110442,4.0
7387,ENSG00000040275,4.0
7388,ENSG00000123104,4.0
7389,ENSG00000090989,4.0
7390,ENSG00000167632,4.0
7391,ENSG00000197006,4.0
7392,ENSG00000204624,4.0
7393,ENSG00000173726,4.0
7394,ENSG00000120594,4.0
7395,ENSG00000174276,4.0
7396,ENSG00000138802,4.0
7397,ENSG00000096092,4.0
7398,ENSG00000117971,4.0
7399,ENSG00000178719,4.0
7400,ENSG00000101438,4.0
7401,ENSG00000237751,4.0
7402,ENSG00000183655,4.0
7403,ENSG00000197779,4.0
7404,ENSG00000162373,4.0
7405,ENSG00000119782,4.0
7406,ENSG00000198677,4.0
7407,ENSG00000103502,4.0
7408,ENSG00000130725,4.0
7409,ENSG00000251485,4.0
7410,ENSG00000149506,4.0
7411,ENSG00000104369,4.0
7412,ENSG00000008118,4.0
7413,ENSG00000127220,4.0
7414,ENSG00000278291,4.0
7415,ENSG00000165695,4.0
7416,ENSG00000103034,4.0
7417,ENSG00000151422,4.0
7418,ENSG00000225140,4.0
7419,ENSG00000267838,4.0
7420,ENSG00000204392,4.0
7421,ENSG00000130560,4.0
7422,ENSG00000105519,4.0
7423,ENSG00000153140,4.0
7424,ENSG00000178233,4.0
7425,ENSG00000237517,4.0
7426,ENSG00000100985,4.0
7427,ENSG00000138085,4.0
7428,ENSG00000159055,4.0
7429,ENSG00000265690,4.0
7430,ENSG00000116544,4.0
7431,ENSG00000115523,4.0
7432,ENSG00000226067,4.0
7433,ENSG00000226180,4.0
7434,ENSG00000155189,4.0
7435,ENSG00000164934,4.0
7436,ENSG00000168280,4.0
7437,ENSG00000027847,4.0
7438,ENSG00000145703,4.0
7439,ENSG00000184205,4.0
7440,ENSG00000160570,4.0
7441,ENSG00000013810,4.0
7442,ENSG00000129968,4.0
7443,ENSG00000181222,4.0
7444,ENSG00000105072,4.0
7445,ENSG00000125450,4.0
7446,ENSG00000179057,4.0
7447,ENSG00000150275,4.0
7448,ENSG00000153930,4.0
7449,ENSG00000028203,4.0
7450,ENSG00000104375,4.0
7451,ENSG00000119650,4.0
7452,ENSG00000071073,4.0
7453,ENSG00000137266,4.0
7454,ENSG00000159917,4.0
7455,ENSG00000116752,4.0
7456,ENSG00000142867,4.0
7457,ENSG00000103316,4.0
7458,ENSG00000120251,4.0
7459,ENSG00000038295,4.0
7460,ENSG00000267481,4.0
7461,ENSG00000179774,4.0
7462,ENSG00000254021,4.0
7463,ENSG00000138658,4.0
7464,ENSG00000175634,4.0
7465,ENSG00000101004,4.0
7466,ENSG00000237580,4.0
7467,ENSG00000185049,4.0
7468,ENSG00000261136,4.0
7469,ENSG00000242852,4.0
7470,ENSG00000232533,4.0
7471,ENSG00000214309,4.0
7472,ENSG00000273117,4.0
7473,ENSG00000109016,4.0
7474,ENSG00000158793,4.0
7475,ENSG00000196588,4.0
7476,ENSG00000270195,4.0
7477,ENSG00000248927,4.0
7478,ENSG00000171621,4.0
7479,ENSG00000100150,4.0
7480,ENSG00000197696,4.0
7481,ENSG00000069712,4.0
7482,ENSG00000169972,4.0
7483,ENSG00000088367,4.0
7484,ENSG00000266677,4.0
7485,ENSG00000136250,4.0
7486,ENSG00000137996,4.0
7487,ENSG00000116254,4.0
7488,ENSG00000116133,4.0
7489,ENSG00000130822,4.0
7490,ENSG00000143369,4.0
7491,ENSG00000257017,4.0
7492,ENSG00000144229,4.0
7493,ENSG00000253816,4.0
7494,ENSG00000157426,4.0
