,Gene,Cluster
9058,ENSG00000268836,1.0
9059,ENSG00000033122,1.0
9060,ENSG00000258964,1.0
9061,ENSG00000267317,1.0
9062,ENSG00000092841,1.0
9063,ENSG00000239883,1.0
9064,ENSG00000161653,1.0
9065,ENSG00000088543,1.0
9066,ENSG00000163482,1.0
9067,ENSG00000173040,1.0
9068,ENSG00000100380,1.0
9069,ENSG00000174292,1.0
9070,ENSG00000137575,1.0
9071,ENSG00000163463,1.0
9072,ENSG00000152556,1.0
9073,ENSG00000135046,1.0
9074,ENSG00000115665,1.0
9075,ENSG00000144031,1.0
9076,ENSG00000112378,1.0
9077,ENSG00000268895,1.0
9078,ENSG00000233937,1.0
9079,ENSG00000142279,1.0
9080,ENSG00000276317,1.0
9081,ENSG00000141376,1.0
9082,ENSG00000101850,1.0
9083,ENSG00000197568,1.0
9084,ENSG00000283352,1.0
9085,ENSG00000101474,1.0
9086,ENSG00000168026,1.0
9087,ENSG00000214174,1.0
9088,ENSG00000163882,1.0
9089,ENSG00000183054,1.0
9090,ENSG00000070748,1.0
9091,ENSG00000277011,1.0
9092,ENSG00000129535,1.0
9093,ENSG00000183378,1.0
9094,ENSG00000128731,1.0
9095,ENSG00000176095,1.0
9096,ENSG00000114784,1.0
9097,ENSG00000144401,1.0
9098,ENSG00000120333,1.0
9099,ENSG00000166900,1.0
9100,ENSG00000226471,1.0
9101,ENSG00000171984,1.0
9102,ENSG00000213995,1.0
9103,ENSG00000175766,1.0
9104,ENSG00000100351,1.0
9105,ENSG00000131080,1.0
9106,ENSG00000167522,1.0
9107,ENSG00000198959,1.0
9108,ENSG00000101084,1.0
9109,ENSG00000271895,1.0
9110,ENSG00000112578,1.0
9111,ENSG00000160352,1.0
9112,ENSG00000188596,1.0
9113,ENSG00000112419,1.0
9114,ENSG00000162520,1.0
9115,ENSG00000230303,1.0
9116,ENSG00000235447,1.0
9117,ENSG00000159648,1.0
9118,ENSG00000111674,1.0
9119,ENSG00000148798,1.0
9120,ENSG00000143878,1.0
9121,ENSG00000227627,1.0
9122,ENSG00000198105,1.0
9123,ENSG00000223813,1.0
9124,ENSG00000188177,1.0
9125,ENSG00000186575,1.0
9126,ENSG00000155621,1.0
9127,ENSG00000141219,1.0
9128,ENSG00000126524,1.0
9129,ENSG00000105717,1.0
9130,ENSG00000225733,1.0
9131,ENSG00000042832,1.0
9132,ENSG00000104728,1.0
9133,ENSG00000261428,1.0
9134,ENSG00000283245,1.0
9135,ENSG00000115993,1.0
9136,ENSG00000272156,1.0
9137,ENSG00000120690,1.0
9138,ENSG00000279138,1.0
9139,ENSG00000237499,1.0
9140,ENSG00000135835,1.0
9141,ENSG00000171819,1.0
9142,ENSG00000215146,1.0
9143,ENSG00000026025,1.0
9144,ENSG00000050628,1.0
9145,ENSG00000123700,1.0
9146,ENSG00000184454,1.0
9147,ENSG00000116704,1.0
9148,ENSG00000196371,1.0
9149,ENSG00000272030,1.0
9150,ENSG00000145020,1.0
9151,ENSG00000267277,1.0
9152,ENSG00000088356,1.0
9153,ENSG00000173821,1.0
9154,ENSG00000116957,1.0
9155,ENSG00000275491,1.0
9156,ENSG00000112640,1.0
9157,ENSG00000204177,1.0
9158,ENSG00000226944,1.0
9159,ENSG00000139800,1.0
9160,ENSG00000213999,1.0
9161,ENSG00000168546,1.0
9162,ENSG00000185668,1.0
9163,ENSG00000109189,1.0
9164,ENSG00000267655,1.0
9165,ENSG00000260871,1.0
9166,ENSG00000248124,1.0
9167,ENSG00000167987,1.0
9168,ENSG00000258957,1.0
9169,ENSG00000237232,1.0
9170,ENSG00000159596,1.0
9171,ENSG00000205352,1.0
9172,ENSG00000169919,1.0
9173,ENSG00000254638,1.0
9174,ENSG00000236088,1.0
9175,ENSG00000265287,1.0
9176,ENSG00000104763,1.0
9177,ENSG00000266412,1.0
9178,ENSG00000259706,1.0
9179,ENSG00000184207,1.0
9180,ENSG00000141965,1.0
9181,ENSG00000135250,1.0
9182,ENSG00000271757,1.0
9183,ENSG00000158887,1.0
9184,ENSG00000249364,1.0
9185,ENSG00000188133,1.0
9186,ENSG00000213782,1.0
9187,ENSG00000144642,1.0
9188,ENSG00000101189,1.0
9189,ENSG00000169403,1.0
9190,ENSG00000100802,1.0
9191,ENSG00000196368,1.0
9192,ENSG00000102967,1.0
9193,ENSG00000242600,1.0
9194,ENSG00000143374,1.0
9195,ENSG00000162755,1.0
9196,ENSG00000188158,1.0
9197,ENSG00000147044,1.0
9198,ENSG00000150782,1.0
9199,ENSG00000130638,1.0
9200,ENSG00000122367,1.0
9201,ENSG00000174227,1.0
9202,ENSG00000022976,1.0
9203,ENSG00000148572,1.0
9204,ENSG00000278879,1.0
9205,ENSG00000089220,1.0
9206,ENSG00000125686,1.0
9207,ENSG00000162298,1.0
9208,ENSG00000280650,1.0
9209,ENSG00000145332,1.0
9210,ENSG00000072657,1.0
9211,ENSG00000147100,1.0
9212,ENSG00000260923,1.0
9213,ENSG00000013573,1.0
9214,ENSG00000181350,1.0
9215,ENSG00000270393,1.0
9216,ENSG00000269984,1.0
9217,ENSG00000107105,1.0
9218,ENSG00000147119,1.0
9219,ENSG00000111218,1.0
9220,ENSG00000167553,1.0
9221,ENSG00000204386,1.0
9222,ENSG00000130988,1.0
9223,ENSG00000143164,1.0
9224,ENSG00000085788,1.0
9225,ENSG00000158636,1.0
9226,ENSG00000141576,1.0
9227,ENSG00000224411,1.0
9228,ENSG00000277406,1.0
9229,ENSG00000170348,1.0
9230,ENSG00000148814,1.0
9231,ENSG00000128011,1.0
9232,ENSG00000124228,1.0
9233,ENSG00000050327,1.0
9234,ENSG00000173988,1.0
9235,ENSG00000179331,1.0
9236,ENSG00000139531,1.0
9237,ENSG00000281538,1.0
9238,ENSG00000055070,1.0
9239,ENSG00000110931,1.0
9240,ENSG00000272391,1.0
9241,ENSG00000254873,1.0
9242,ENSG00000273449,1.0
9243,ENSG00000128610,1.0
9244,ENSG00000226516,1.0
9245,ENSG00000038002,1.0
9246,ENSG00000272386,1.0
9247,ENSG00000149599,1.0
9248,ENSG00000278963,1.0
9249,ENSG00000279010,1.0
9250,ENSG00000253276,1.0
9251,ENSG00000169715,1.0
9252,ENSG00000073417,1.0
9253,ENSG00000076555,1.0
9254,ENSG00000179361,1.0
9255,ENSG00000204231,1.0
9256,ENSG00000162494,1.0
9257,ENSG00000101276,1.0
9258,ENSG00000255532,1.0
9259,ENSG00000137699,1.0
9260,ENSG00000234585,1.0
9261,ENSG00000144824,1.0
9262,ENSG00000167325,1.0
9263,ENSG00000166762,1.0
9264,ENSG00000165566,1.0
9265,ENSG00000245748,1.0
9266,ENSG00000178175,1.0
9267,ENSG00000181541,1.0
9268,ENSG00000157087,1.0
9269,ENSG00000256223,1.0
9270,ENSG00000156831,1.0
9271,ENSG00000231125,1.0
9272,ENSG00000248971,1.0
9273,ENSG00000082126,1.0
9274,ENSG00000015475,1.0
9275,ENSG00000124098,1.0
9276,ENSG00000136731,1.0
9277,ENSG00000155754,1.0
9278,ENSG00000078618,1.0
9279,ENSG00000264247,1.0
9280,ENSG00000145022,1.0
9281,ENSG00000101049,1.0
9282,ENSG00000257315,1.0
9283,ENSG00000177096,1.0
9284,ENSG00000170113,1.0
9285,ENSG00000178718,1.0
9286,ENSG00000135297,1.0
9287,ENSG00000205089,1.0
9288,ENSG00000125386,1.0
9289,ENSG00000163041,1.0
9290,ENSG00000022277,1.0
9291,ENSG00000137962,1.0
9292,ENSG00000177463,1.0
9293,ENSG00000145982,1.0
9294,ENSG00000253710,1.0
9295,ENSG00000217195,1.0
9296,ENSG00000185774,1.0
9297,ENSG00000230002,1.0
9298,ENSG00000183955,1.0
9299,ENSG00000152782,1.0
9300,ENSG00000163935,1.0
9301,ENSG00000243660,1.0
9302,ENSG00000111912,1.0
9303,ENSG00000258077,1.0
9304,ENSG00000105825,1.0
9305,ENSG00000168612,1.0
9306,ENSG00000007545,1.0
9307,ENSG00000115474,1.0
9308,ENSG00000103175,1.0
9309,ENSG00000134057,1.0
9310,ENSG00000167720,1.0
9311,ENSG00000109046,1.0
9312,ENSG00000164663,1.0
9313,ENSG00000163257,1.0
9314,ENSG00000184007,1.0
9315,ENSG00000240194,1.0
9316,ENSG00000277399,1.0
9317,ENSG00000253457,1.0
9318,ENSG00000242715,1.0
9319,ENSG00000008118,1.0
9320,ENSG00000146267,1.0
9321,ENSG00000239474,1.0
9322,ENSG00000136943,1.0
9323,ENSG00000134575,1.0
9324,ENSG00000166024,1.0
9325,ENSG00000158793,1.0
9326,ENSG00000260466,1.0
9327,ENSG00000164743,1.0
9328,ENSG00000237149,1.0
9329,ENSG00000265962,1.0
9330,ENSG00000257752,1.0
9331,ENSG00000170832,1.0
9332,ENSG00000270116,1.0
9333,ENSG00000260469,1.0
9334,ENSG00000120915,1.0
9335,ENSG00000259038,1.0
9336,ENSG00000120251,1.0
9337,ENSG00000107882,1.0
9338,ENSG00000167528,1.0
9339,ENSG00000241484,1.0
9340,ENSG00000130962,1.0
9341,ENSG00000163644,1.0
9342,ENSG00000187398,1.0
9343,ENSG00000120063,1.0
9344,ENSG00000204311,1.0
9345,ENSG00000179218,1.0
9346,ENSG00000227036,1.0
9347,ENSG00000146006,1.0
9348,ENSG00000158042,1.0
9349,ENSG00000272323,1.0
9350,ENSG00000279088,1.0
9351,ENSG00000157800,1.0
9352,ENSG00000225125,1.0
9353,ENSG00000153786,1.0
9354,ENSG00000176595,1.0
9355,ENSG00000164211,1.0
9356,ENSG00000246477,1.0
9357,ENSG00000102034,1.0
9358,ENSG00000131351,1.0
9359,ENSG00000214279,1.0
9360,ENSG00000166716,1.0
9361,ENSG00000183666,1.0
9362,ENSG00000204516,1.0
9363,ENSG00000112715,1.0
9364,ENSG00000171497,1.0
9365,ENSG00000012232,1.0
9366,ENSG00000270055,1.0
9367,ENSG00000143641,1.0
9368,ENSG00000038382,1.0
9369,ENSG00000161888,1.0
9370,ENSG00000234155,1.0
9371,ENSG00000272913,1.0
9372,ENSG00000225921,1.0
9373,ENSG00000143889,1.0
9374,ENSG00000139714,1.0
9375,ENSG00000137947,1.0
9376,ENSG00000179593,1.0
9377,ENSG00000196663,1.0
9378,ENSG00000134198,1.0
9379,ENSG00000007216,1.0
9380,ENSG00000163875,1.0
9381,ENSG00000115504,1.0
9382,ENSG00000229932,1.0
9383,ENSG00000110455,1.0
9384,ENSG00000157765,1.0
9385,ENSG00000237989,1.0
9386,ENSG00000228044,1.0
9387,ENSG00000125977,1.0
9388,ENSG00000189410,1.0
9389,ENSG00000088833,1.0
9390,ENSG00000233690,1.0
9391,ENSG00000272645,1.0
9392,ENSG00000261052,1.0
9393,ENSG00000134438,1.0
9394,ENSG00000126107,1.0
9395,ENSG00000112936,1.0
9396,ENSG00000237973,1.0
9397,ENSG00000085760,1.0
9398,ENSG00000160075,1.0
9399,ENSG00000134313,1.0
9400,ENSG00000156475,1.0
9401,ENSG00000138785,1.0
9402,ENSG00000259456,1.0
9403,ENSG00000197921,1.0
9404,ENSG00000229183,1.0
9405,ENSG00000168280,1.0
9406,ENSG00000115468,1.0
9407,ENSG00000152457,1.0
9408,ENSG00000154723,1.0
9409,ENSG00000257591,1.0
9410,ENSG00000120800,1.0
9411,ENSG00000170959,1.0
9412,ENSG00000127990,1.0
9413,ENSG00000107077,1.0
9414,ENSG00000163171,1.0
9415,ENSG00000166046,1.0
9416,ENSG00000057468,1.0
9417,ENSG00000103966,1.0
9418,ENSG00000272273,1.0
9419,ENSG00000110395,1.0
9420,ENSG00000253549,1.0
9421,ENSG00000182986,1.0
9422,ENSG00000174600,1.0
9423,ENSG00000157212,1.0
9424,ENSG00000164035,1.0
9425,ENSG00000272563,1.0
9426,ENSG00000198028,1.0
9427,ENSG00000090339,1.0
9428,ENSG00000196693,1.0
9429,ENSG00000172939,1.0
9430,ENSG00000128606,1.0
9431,ENSG00000221916,1.0
9432,ENSG00000177370,1.0
9433,ENSG00000181222,1.0
9434,ENSG00000231154,1.0
9435,ENSG00000107014,1.0
9436,ENSG00000159377,1.0
9437,ENSG00000163686,1.0
9438,ENSG00000204219,1.0
9439,ENSG00000222041,1.0
9440,ENSG00000189114,1.0
9441,ENSG00000145832,1.0
9442,ENSG00000147471,1.0
9443,ENSG00000251485,1.0
9444,ENSG00000183638,1.0
9445,ENSG00000257354,1.0
9446,ENSG00000246145,1.0
9447,ENSG00000188730,1.0
9448,ENSG00000131979,1.0
9449,ENSG00000188517,1.0
9450,ENSG00000136531,1.0
9451,ENSG00000117305,1.0
9452,ENSG00000184209,1.0
9453,ENSG00000249673,1.0
9454,ENSG00000139197,1.0
9455,ENSG00000128928,1.0
9456,ENSG00000249709,1.0
9457,ENSG00000165996,1.0
9458,ENSG00000279865,1.0
9459,ENSG00000003393,1.0
9460,ENSG00000135269,1.0
9461,ENSG00000268518,1.0
9462,ENSG00000117616,1.0
9463,ENSG00000233871,1.0
9464,ENSG00000215472,1.0
9465,ENSG00000250305,1.0
9466,ENSG00000049768,1.0
9467,ENSG00000171530,1.0
9468,ENSG00000157379,1.0
9469,ENSG00000120256,1.0
9470,ENSG00000164761,1.0
9471,ENSG00000163788,1.0
9472,ENSG00000049541,1.0
9473,ENSG00000189369,1.0
9474,ENSG00000279491,1.0
9475,ENSG00000254154,1.0
9476,ENSG00000269502,1.0
9477,ENSG00000143294,1.0
9478,ENSG00000267459,1.0
9479,ENSG00000198721,1.0
9480,ENSG00000276136,1.0
9481,ENSG00000048342,1.0
9482,ENSG00000283149,1.0
9483,ENSG00000188582,1.0
9484,ENSG00000131069,1.0
9485,ENSG00000120662,1.0
9486,ENSG00000038532,1.0
9487,ENSG00000111834,1.0
9488,ENSG00000076043,1.0
9489,ENSG00000274444,1.0
9490,ENSG00000117016,1.0
9491,ENSG00000118816,1.0
9492,ENSG00000113761,1.0
9493,ENSG00000134463,1.0
9494,ENSG00000108654,1.0
9495,ENSG00000235609,1.0
9496,ENSG00000116678,1.0
9497,ENSG00000233892,1.0
9498,ENSG00000254959,1.0
9499,ENSG00000142192,1.0
9500,ENSG00000089006,1.0
9501,ENSG00000164220,1.0
9502,ENSG00000172380,1.0
9503,ENSG00000273487,1.0
9504,ENSG00000266677,1.0
9505,ENSG00000100336,1.0
9506,ENSG00000196584,1.0
9507,ENSG00000234857,1.0
9508,ENSG00000244045,1.0
9509,ENSG00000162745,1.0
9510,ENSG00000270557,1.0
9511,ENSG00000198870,1.0
9512,ENSG00000163328,1.0
9513,ENSG00000227449,1.0
9514,ENSG00000203392,1.0
9515,ENSG00000185163,1.0
9516,ENSG00000147180,1.0
9517,ENSG00000162889,1.0
9518,ENSG00000198182,1.0
9519,ENSG00000112473,1.0
9520,ENSG00000169668,1.0
9521,ENSG00000248540,1.0
9522,ENSG00000253797,1.0
9523,ENSG00000275496,1.0
9524,ENSG00000223893,1.0
9525,ENSG00000135900,1.0
9526,ENSG00000012822,1.0
9527,ENSG00000143106,1.0
9528,ENSG00000263072,1.0
9529,ENSG00000136628,1.0
9530,ENSG00000132109,1.0
9531,ENSG00000196208,1.0
9532,ENSG00000233901,1.0
9533,ENSG00000122483,1.0
9534,ENSG00000072682,1.0
9535,ENSG00000090861,1.0
9536,ENSG00000144583,1.0
9537,ENSG00000156787,1.0
9538,ENSG00000102287,1.0
9539,ENSG00000100150,1.0
9540,ENSG00000123307,1.0
9541,ENSG00000136147,1.0
9542,ENSG00000221988,1.0
9543,ENSG00000090932,1.0
9544,ENSG00000140941,1.0
9545,ENSG00000238287,1.0
9546,ENSG00000186564,1.0
9547,ENSG00000134986,1.0
9548,ENSG00000187824,1.0
9549,ENSG00000178988,1.0
9550,ENSG00000165119,1.0
9551,ENSG00000116688,1.0
9552,ENSG00000262001,1.0
9553,ENSG00000163755,1.0
9554,ENSG00000172137,1.0
9555,ENSG00000141665,1.0
9556,ENSG00000162738,1.0
9557,ENSG00000198746,1.0
9558,ENSG00000188761,1.0
9559,ENSG00000162753,1.0
9560,ENSG00000249471,1.0
9561,ENSG00000226147,1.0
9562,ENSG00000141314,1.0
9563,ENSG00000232653,1.0
9564,ENSG00000103888,1.0
9565,ENSG00000166432,1.0
9566,ENSG00000166226,1.0
9567,ENSG00000070501,1.0
9568,ENSG00000143314,1.0
9569,ENSG00000272990,1.0
9570,ENSG00000183520,1.0
9571,ENSG00000142657,1.0
9572,ENSG00000196455,1.0
9573,ENSG00000182348,1.0
9574,ENSG00000166851,1.0
9575,ENSG00000215301,1.0
9576,ENSG00000198258,1.0
9577,ENSG00000165028,1.0
9578,ENSG00000170522,1.0
9579,ENSG00000024862,1.0
9580,ENSG00000227398,1.0
9581,ENSG00000253200,1.0
9582,ENSG00000188612,1.0
9583,ENSG00000064999,1.0
9584,ENSG00000214783,1.0
9585,ENSG00000214198,1.0
9586,ENSG00000272031,1.0
9587,ENSG00000148672,1.0
9588,ENSG00000153165,1.0
9589,ENSG00000188153,1.0
9590,ENSG00000251369,1.0
9591,ENSG00000125630,1.0
9592,ENSG00000178852,1.0
9593,ENSG00000182405,1.0
9594,ENSG00000156042,1.0
9595,ENSG00000213420,1.0
9596,ENSG00000204381,1.0
9597,ENSG00000066084,1.0
9598,ENSG00000187079,1.0
9599,ENSG00000162772,1.0
9600,ENSG00000124535,1.0
9601,ENSG00000025156,1.0
9602,ENSG00000198155,1.0
9603,ENSG00000125871,1.0
9604,ENSG00000124613,1.0
9605,ENSG00000100221,1.0
9606,ENSG00000164576,1.0
9607,ENSG00000236104,1.0
9608,ENSG00000196890,1.0
9609,ENSG00000164087,1.0
9610,ENSG00000270362,1.0
9611,ENSG00000198939,1.0
9612,ENSG00000233178,1.0
9613,ENSG00000120669,1.0
9614,ENSG00000112245,1.0
9615,ENSG00000174109,1.0
9616,ENSG00000159208,1.0
9617,ENSG00000197054,1.0
9618,ENSG00000181773,1.0
9619,ENSG00000151466,1.0
9620,ENSG00000112799,1.0
9621,ENSG00000089505,1.0
9622,ENSG00000267890,1.0
9623,ENSG00000254389,1.0
9624,ENSG00000176261,1.0
9625,ENSG00000166133,1.0
9626,ENSG00000162814,1.0
9627,ENSG00000185736,1.0
9628,ENSG00000106028,1.0
9629,ENSG00000143226,1.0
9630,ENSG00000092931,1.0
9631,ENSG00000007341,1.0
9632,ENSG00000164076,1.0
9633,ENSG00000102893,1.0
9634,ENSG00000112763,1.0
9635,ENSG00000081842,1.0
9636,ENSG00000175147,1.0
9637,ENSG00000152495,1.0
9638,ENSG00000279456,1.0
9639,ENSG00000103404,1.0
9640,ENSG00000102100,1.0
9641,ENSG00000181481,1.0
9642,ENSG00000163806,1.0
9643,ENSG00000168994,1.0
9644,ENSG00000261534,1.0
9645,ENSG00000237094,1.0
9646,ENSG00000174501,1.0
9647,ENSG00000136444,1.0
9648,ENSG00000165629,1.0
9649,ENSG00000258619,1.0
9650,ENSG00000143093,1.0
9651,ENSG00000143315,1.0
9652,ENSG00000138623,1.0
9653,ENSG00000107796,1.0
9654,ENSG00000119684,1.0
9655,ENSG00000110200,1.0
9656,ENSG00000188827,1.0
9657,ENSG00000173598,1.0
9658,ENSG00000173933,1.0
9659,ENSG00000145916,1.0
9660,ENSG00000089127,1.0
9661,ENSG00000234026,1.0
9662,ENSG00000142611,1.0
9663,ENSG00000006625,1.0
9664,ENSG00000103274,1.0
9665,ENSG00000142599,1.0
9666,ENSG00000206538,1.0
9667,ENSG00000185986,1.0
9668,ENSG00000115306,1.0
9669,ENSG00000005108,1.0
9670,ENSG00000132522,1.0
9671,ENSG00000184792,1.0
9672,ENSG00000272379,1.0
9673,ENSG00000130299,1.0
9674,ENSG00000123119,1.0
9675,ENSG00000174891,1.0
9676,ENSG00000144810,1.0
9677,ENSG00000269937,1.0
9678,ENSG00000204136,1.0
9679,ENSG00000176390,1.0
9680,ENSG00000273203,1.0
9681,ENSG00000073803,1.0
9682,ENSG00000235162,1.0
9683,ENSG00000235023,1.0
9684,ENSG00000166770,1.0
9685,ENSG00000127472,1.0
9686,ENSG00000144115,1.0
9687,ENSG00000136874,1.0
9688,ENSG00000100985,1.0
9689,ENSG00000185974,1.0
9690,ENSG00000274373,1.0
9691,ENSG00000114268,1.0
9692,ENSG00000174576,1.0
9693,ENSG00000236155,1.0
9694,ENSG00000135093,1.0
9695,ENSG00000112599,1.0
9696,ENSG00000100281,1.0
9697,ENSG00000125351,1.0
9698,ENSG00000073711,1.0
9699,ENSG00000279265,1.0
9700,ENSG00000198890,1.0
9701,ENSG00000138375,1.0
9702,ENSG00000169926,1.0
9703,ENSG00000165182,1.0
9704,ENSG00000072736,1.0
9705,ENSG00000101546,1.0
9706,ENSG00000211445,1.0
9707,ENSG00000143153,1.0
9708,ENSG00000172572,1.0
9709,ENSG00000131269,1.0
9710,ENSG00000132386,1.0
9711,ENSG00000243547,1.0
9712,ENSG00000154380,1.0
9713,ENSG00000184205,1.0
9714,ENSG00000186496,1.0
9715,ENSG00000068784,1.0
9716,ENSG00000110104,1.0
9717,ENSG00000186019,1.0
9718,ENSG00000086061,1.0
9719,ENSG00000156642,1.0
9720,ENSG00000105185,1.0
9721,ENSG00000213380,1.0
9722,ENSG00000164100,1.0
9723,ENSG00000255568,1.0
9724,ENSG00000250673,1.0
9725,ENSG00000197653,1.0
9726,ENSG00000132549,1.0
9727,ENSG00000168385,1.0
9728,ENSG00000266338,1.0
9729,ENSG00000231028,1.0
9730,ENSG00000130226,1.0
9731,ENSG00000123600,1.0
9732,ENSG00000139173,1.0
9733,ENSG00000111785,1.0
9734,ENSG00000198018,1.0
9735,ENSG00000171302,1.0
9736,ENSG00000078725,1.0
9737,ENSG00000103196,1.0
9738,ENSG00000159140,1.0
9739,ENSG00000250592,1.0
9740,ENSG00000151532,1.0
9741,ENSG00000125450,1.0
9742,ENSG00000111641,1.0
9743,ENSG00000133195,1.0
9744,ENSG00000240356,1.0
9745,ENSG00000212766,1.0
9746,ENSG00000050030,1.0
9747,ENSG00000080007,1.0
9748,ENSG00000155629,1.0
9749,ENSG00000179348,1.0
9750,ENSG00000270409,1.0
9751,ENSG00000270223,1.0
9752,ENSG00000146670,1.0
9753,ENSG00000237298,1.0
9754,ENSG00000173226,1.0
9755,ENSG00000247317,1.0
9756,ENSG00000161010,1.0
9757,ENSG00000219085,1.0
9758,ENSG00000090263,1.0
9759,ENSG00000138433,1.0
9760,ENSG00000006116,1.0
9761,ENSG00000140545,1.0
9762,ENSG00000147606,1.0
9763,ENSG00000157017,1.0
9764,ENSG00000233482,1.0
9765,ENSG00000092051,1.0
9766,ENSG00000198522,1.0
9767,ENSG00000172936,1.0
9768,ENSG00000105499,1.0
9769,ENSG00000149679,1.0
9770,ENSG00000273240,1.0
9771,ENSG00000163950,1.0
9772,ENSG00000247516,1.0
9773,ENSG00000179761,1.0
9774,ENSG00000044446,1.0
9775,ENSG00000166387,1.0
9776,ENSG00000143891,1.0
9777,ENSG00000162825,1.0
9778,ENSG00000171227,1.0
9779,ENSG00000232667,1.0
9780,ENSG00000015568,1.0
9781,ENSG00000125107,1.0
9782,ENSG00000262251,1.0
9783,ENSG00000165795,1.0
9784,ENSG00000102221,1.0
9785,ENSG00000151617,1.0
9786,ENSG00000109771,1.0
9787,ENSG00000186260,1.0
9788,ENSG00000141580,1.0
9789,ENSG00000196810,1.0
9790,ENSG00000227124,1.0
9791,ENSG00000175215,1.0
9792,ENSG00000140386,1.0
9793,ENSG00000249859,1.0
9794,ENSG00000256274,1.0
9795,ENSG00000055609,1.0
9796,ENSG00000197021,1.0
9797,ENSG00000229178,1.0
9798,ENSG00000236184,1.0
9799,ENSG00000102054,1.0
9800,ENSG00000197798,1.0
9801,ENSG00000130054,1.0
9802,ENSG00000166405,1.0
9803,ENSG00000167595,1.0
9804,ENSG00000177051,1.0
9805,ENSG00000263968,1.0
9806,ENSG00000006715,1.0
9807,ENSG00000117597,1.0
9808,ENSG00000113805,1.0
9809,ENSG00000163626,1.0
9810,ENSG00000086712,1.0
9811,ENSG00000220804,1.0
9812,ENSG00000236609,1.0
9813,ENSG00000109762,1.0
9814,ENSG00000115310,1.0
9815,ENSG00000215039,1.0
9816,ENSG00000157259,1.0
9817,ENSG00000105197,1.0
9818,ENSG00000197062,1.0
9819,ENSG00000113532,1.0
9820,ENSG00000133874,1.0
9821,ENSG00000223820,1.0
9822,ENSG00000106261,1.0
9823,ENSG00000140455,1.0
9824,ENSG00000123689,1.0
9825,ENSG00000181804,1.0
9826,ENSG00000168952,1.0
9827,ENSG00000044115,1.0
9828,ENSG00000119782,1.0
9829,ENSG00000261823,1.0
9830,ENSG00000116604,1.0
9831,ENSG00000258064,1.0
9832,ENSG00000278338,1.0
9833,ENSG00000180398,1.0
9834,ENSG00000281039,1.0
9835,ENSG00000111271,1.0
9836,ENSG00000250318,1.0
9837,ENSG00000147586,1.0
9838,ENSG00000102385,1.0
9839,ENSG00000108448,1.0
9840,ENSG00000283341,1.0
9841,ENSG00000175203,1.0
9842,ENSG00000109107,1.0
9843,ENSG00000150667,1.0
9844,ENSG00000145451,1.0
9845,ENSG00000149792,1.0
9846,ENSG00000166963,1.0
9847,ENSG00000133678,1.0
9848,ENSG00000137804,1.0
9849,ENSG00000166105,1.0
9850,ENSG00000169981,1.0
9851,ENSG00000260742,1.0
9852,ENSG00000139354,1.0
9853,ENSG00000204397,1.0
9854,ENSG00000172331,1.0
9855,ENSG00000172350,1.0
9856,ENSG00000245680,1.0
9857,ENSG00000124356,1.0
9858,ENSG00000228434,1.0
9859,ENSG00000136448,1.0
9860,ENSG00000198589,1.0
9861,ENSG00000213551,1.0
9862,ENSG00000269313,1.0
9863,ENSG00000115866,1.0
9864,ENSG00000171552,1.0
9865,ENSG00000152433,1.0
9866,ENSG00000236114,1.0
9867,ENSG00000270316,1.0
9868,ENSG00000280339,1.0
9869,ENSG00000174628,1.0
9870,ENSG00000117000,1.0
9871,ENSG00000113389,1.0
9872,ENSG00000250994,1.0
9873,ENSG00000160087,1.0
9874,ENSG00000162618,1.0
9875,ENSG00000114354,1.0
9876,ENSG00000118690,1.0
9877,ENSG00000263465,1.0
9878,ENSG00000278000,1.0
9879,ENSG00000204179,1.0
9880,ENSG00000043143,1.0
9881,ENSG00000261499,1.0
9882,ENSG00000069535,1.0
9883,ENSG00000119760,1.0
9884,ENSG00000147234,1.0
9885,ENSG00000064787,1.0
9886,ENSG00000198690,1.0
9887,ENSG00000155906,1.0
9888,ENSG00000269929,1.0
9889,ENSG00000123473,1.0
9890,ENSG00000257702,1.0
9891,ENSG00000172650,1.0
9892,ENSG00000232931,1.0
9893,ENSG00000189221,1.0
9894,ENSG00000008324,1.0
9895,ENSG00000116005,1.0
9896,ENSG00000259332,1.0
9897,ENSG00000274349,1.0
9898,ENSG00000274847,1.0
9899,ENSG00000159658,1.0
9900,ENSG00000107949,1.0
9901,ENSG00000132467,1.0
9902,ENSG00000266907,1.0
9903,ENSG00000101945,1.0
9904,ENSG00000233392,1.0
9905,ENSG00000277726,1.0
9906,ENSG00000186889,1.0
9907,ENSG00000261997,1.0
9908,ENSG00000136813,1.0
9909,ENSG00000272072,1.0
9910,ENSG00000175985,1.0
9911,ENSG00000088298,1.0
9912,ENSG00000073584,1.0
9913,ENSG00000234492,1.0
9914,ENSG00000162997,1.0
9915,ENSG00000141642,1.0
9916,ENSG00000263958,1.0
9917,ENSG00000257923,1.0
9918,ENSG00000121897,1.0
9919,ENSG00000040199,1.0
9920,ENSG00000196367,1.0
9921,ENSG00000145242,1.0
9922,ENSG00000143633,1.0
9923,ENSG00000280010,1.0
9924,ENSG00000270076,1.0
9925,ENSG00000269433,1.0
9926,ENSG00000162946,1.0
9927,ENSG00000213920,1.0
9928,ENSG00000276805,1.0
9929,ENSG00000140740,1.0
9930,ENSG00000162551,1.0
9931,ENSG00000137628,1.0
