,sample,clusters
399,521_4,2
400,522_2,3
401,523_4,3
402,524_2,2
403,525_2,2
404,526_1,2
405,527_3,1
406,528_2,2
407,529_2,2
408,53_2,0
409,530_3,3
410,55_3,0
411,56_2,0
412,57_2,0
413,58_2,0
414,59_3,0
415,6_1,0
416,60_4,0
417,62_2,1
418,63_2,0
419,65_2,0
420,66_3,0
421,67_3,0
422,68_2,0
423,7_3,0
424,70_3,0
425,71_2,0
426,72_2,2
427,73_4,0
428,75_2,0
429,76_3,0
430,77_2,0
431,78_3,1
432,79_3,0
433,8_2,2
434,80_2,0
435,81_1,0
436,82_2,1
437,84_2,0
438,85_2,0
439,86_2,0
440,87_2,0
441,89_1,0
442,9_1,0
443,90_2,0
444,91_2,3
445,92_3,0
446,93_2,2
447,94_4,0
448,95_4,0
449,96_3,3
450,97_2,0
451,98_3,0
452,99_1,1
