,Ensemble ID,Cluster 1,Cluster 2
176,"""ENSG00000167645""",0,3
177,"""ENSG00000067836""",0,3
178,"""ENSG00000166165""",0,3
179,"""ENSG00000084764""",0,3
180,"""ENSG00000177542""",0,3
181,"""ENSG00000125744""",0,3
182,"""ENSG00000072071""",0,3
183,"""ENSG00000181035""",0,3
184,"""ENSG00000079432""",0,3
185,"""ENSG00000103653""",0,3
186,"""ENSG00000005007""",0,3
187,"""ENSG00000064490""",0,3
188,"""ENSG00000004777""",0,3
189,"""ENSG00000183207""",0,3
190,"""ENSG00000122515""",0,3
191,"""ENSG00000131408""",0,3
192,"""ENSG00000002822""",0,3
193,"""ENSG00000107281""",0,3
194,"""ENSG00000108557""",0,3
195,"""ENSG00000214655""",0,3
196,"""ENSG00000214253""",0,3
197,"""ENSG00000177666""",0,3
198,"""ENSG00000178467""",0,3
199,"""ENSG00000142459""",0,3
200,"""ENSG00000130382""",0,3
201,"""ENSG00000175662""",0,3
202,"""ENSG00000100239""",0,3
203,"""ENSG00000167967""",0,3
204,"""ENSG00000130640""",0,3
205,"""ENSG00000162729""",0,3
206,"""ENSG00000126062""",0,3
207,"""ENSG00000107404""",0,3
208,"""ENSG00000196365""",0,3
209,"""ENSG00000104884""",0,3
210,"""ENSG00000130159""",0,3
211,"""ENSG00000148343""",0,3
212,"""ENSG00000182087""",0,3
213,"""ENSG00000127838""",0,3
214,"""ENSG00000140553""",0,3
215,"""ENSG00000197444""",0,3
216,"""ENSG00000144647""",0,3
217,"""ENSG00000172009""",0,3
218,"""ENSG00000063854""",0,3
219,"""ENSG00000100258""",0,3
220,"""ENSG00000110237""",0,3
221,"""ENSG00000175221""",0,3
222,"""ENSG00000076201""",0,3
223,"""ENSG00000093010""",0,3
224,"""ENSG00000055118""",0,3
225,"""ENSG00000105135""",0,3
226,"""ENSG00000140400""",0,3
227,"""ENSG00000006118""",0,3
228,"""ENSG00000105429""",0,3
229,"""ENSG00000196535""",0,3
230,"""ENSG00000119383""",0,3
231,"""ENSG00000103148""",0,3
232,"""ENSG00000044090""",0,3
233,"""ENSG00000159720""",0,3
234,"""ENSG00000100982""",0,3
235,"""ENSG00000088256""",0,3
236,"""ENSG00000105723""",0,3
237,"""ENSG00000130479""",0,3
238,"""ENSG00000204371""",0,3
239,"""ENSG00000167930""",0,3
240,"""ENSG00000196498""",0,3
241,"""ENSG00000185359""",0,3
242,"""ENSG00000225663""",0,3
243,"""ENSG00000100083""",0,3
244,"""ENSG00000198858""",0,3
245,"""ENSG00000172354""",0,3
246,"""ENSG00000117480""",0,3
247,"""ENSG00000167969""",0,3
248,"""ENSG00000131653""",0,3
249,"""ENSG00000158106""",0,3
250,"""ENSG00000185236""",0,3
251,"""ENSG00000198792""",0,3
252,"""ENSG00000149923""",0,3
253,"""ENSG00000118046""",0,3
