,Ensemble ID,Cluster 1,Cluster 2
176,"""ENSG00000182492""",1,2
177,"""ENSG00000122863""",1,2
178,"""ENSG00000162430""",1,2
179,"""ENSG00000154370""",1,2
180,"""ENSG00000157833""",1,2
181,"""ENSG00000196453""",0,2
182,"""ENSG00000100418""",0,2
183,"""ENSG00000162129""",0,2
184,"""ENSG00000250251""",1,2
185,"""ENSG00000165801""",1,2
186,"""ENSG00000069188""",1,2
187,"""ENSG00000097007""",1,2
188,"""ENSG00000092758""",1,2
189,"""ENSG00000175040""",0,2
190,"""ENSG00000148225""",0,2
191,"""ENSG00000065054""",1,2
192,"""ENSG00000162873""",1,2
193,"""ENSG00000243156""",1,2
194,"""ENSG00000105323""",0,2
195,"""ENSG00000105559""",1,2
196,"""ENSG00000170382""",1,2
197,"""ENSG00000167595""",0,2
198,"""ENSG00000006283""",1,2
199,"""ENSG00000036530""",0,2
200,"""ENSG00000241360""",1,2
201,"""ENSG00000068724""",1,2
202,"""ENSG00000198792""",1,2
203,"""ENSG00000130202""",1,2
204,"""ENSG00000141098""",0,2
205,"""ENSG00000176533""",1,2
206,"""ENSG00000064300""",1,2
207,"""ENSG00000105270""",1,2
208,"""ENSG00000253731""",1,2
209,"""ENSG00000073060""",1,2
210,"""ENSG00000168140""",1,2
211,"""ENSG00000197162""",0,2
212,"""ENSG00000262209""",1,2
213,"""ENSG00000277399""",1,2
214,"""ENSG00000092445""",1,2
215,"""ENSG00000125843""",0,2
216,"""ENSG00000109062""",1,2
217,"""ENSG00000130635""",1,2
218,"""ENSG00000272755""",0,2
219,"""ENSG00000063245""",0,2
220,"""ENSG00000137076""",1,2
221,"""ENSG00000215193""",0,2
222,"""ENSG00000100599""",1,2
223,"""ENSG00000065717""",1,2
224,"""ENSG00000088881""",1,2
225,"""ENSG00000104368""",0,1
226,"""ENSG00000184922""",1,2
227,"""ENSG00000008256""",1,2
228,"""ENSG00000162390""",1,2
229,"""ENSG00000010278""",0,1
230,"""ENSG00000172037""",1,2
231,"""ENSG00000168056""",1,2
232,"""ENSG00000167323""",1,2
233,"""ENSG00000104964""",1,2
234,"""ENSG00000184232""",1,2
235,"""ENSG00000100139""",0,2
236,"""ENSG00000197879""",1,2
237,"""ENSG00000121289""",0,2
238,"""ENSG00000181873""",0,2
239,"""ENSG00000077238""",1,2
240,"""ENSG00000138606""",1,2
241,"""ENSG00000011028""",1,2
242,"""ENSG00000081853""",1,2
243,"""ENSG00000051128""",1,2
244,"""ENSG00000163093""",0,2
245,"""ENSG00000101417""",0,2
246,"""ENSG00000162706""",1,2
247,"""ENSG00000100243""",1,2
248,"""ENSG00000149564""",1,2
249,"""ENSG00000188766""",1,2
250,"""ENSG00000139722""",1,2
251,"""ENSG00000109610""",1,2
252,"""ENSG00000072062""",0,2
253,"""ENSG00000114631""",0,2
254,"""ENSG00000163702""",1,2
255,"""ENSG00000141522""",1,2
256,"""ENSG00000270885""",1,2
257,"""ENSG00000229152""",0,2
258,"""ENSG00000181222""",0,2
259,"""ENSG00000074416""",1,2
260,"""ENSG00000136848""",1,2
261,"""ENSG00000130382""",1,2
262,"""ENSG00000143126""",1,2
263,"""ENSG00000188486""",0,2
264,"""ENSG00000150455""",0,2
265,"""ENSG00000171450""",0,2
266,"""ENSG00000110799""",1,2
267,"""ENSG00000083812""",0,2
268,"""ENSG00000173511""",1,2
269,"""ENSG00000143368""",0,2
270,"""ENSG00000229325""",0,2
271,"""ENSG00000088808""",0,2
272,"""ENSG00000163346""",1,2
273,"""ENSG00000182108""",1,2
274,"""ENSG00000125089""",1,2
275,"""ENSG00000075618""",1,2
276,"""ENSG00000184985""",1,2
277,"""ENSG00000108175""",1,2
278,"""ENSG00000171206""",1,2
279,"""ENSG00000213853""",1,2
280,"""ENSG00000167106""",1,2
281,"""ENSG00000101160""",1,2
282,"""ENSG00000187244""",1,2
283,"""ENSG00000105245""",1,2
284,"""ENSG00000232593""",0,2
285,"""ENSG00000160216""",0,2
286,"""ENSG00000084092""",0,2
287,"""ENSG00000196924""",1,2
288,"""ENSG00000157227""",1,2
289,"""ENSG00000166123""",1,2
290,"""ENSG00000100075""",1,2
291,"""ENSG00000159840""",1,2
292,"""ENSG00000168159""",1,2
293,"""ENSG00000105698""",1,2
294,"""ENSG00000007047""",1,2
295,"""ENSG00000175130""",1,2
296,"""ENSG00000090924""",1,2
297,"""ENSG00000129245""",0,2
298,"""ENSG00000135835""",0,2
299,"""ENSG00000149639""",1,2
300,"""ENSG00000105329""",1,2
301,"""ENSG00000132164""",1,2
302,"""ENSG00000165802""",1,2
303,"""ENSG00000204060""",1,2
304,"""ENSG00000184702""",1,2
305,"""ENSG00000257800""",0,2
306,"""ENSG00000188070""",1,2
307,"""ENSG00000049089""",1,2
308,"""ENSG00000262576""",0,2
309,"""ENSG00000050767""",1,2
310,"""ENSG00000162804""",1,2
311,"""ENSG00000156453""",1,2
312,"""ENSG00000259956""",0,2
313,"""ENSG00000105270""",0,2
314,"""ENSG00000100418""",1,2
315,"""ENSG00000134438""",0,2
316,"""ENSG00000166897""",1,2
317,"""ENSG00000196576""",1,2
318,"""ENSG00000184313""",1,2
319,"""ENSG00000160007""",0,2
320,"""ENSG00000146576""",0,2
321,"""ENSG00000124191""",1,2
322,"""ENSG00000181027""",0,2
323,"""ENSG00000162576""",1,2
324,"""ENSG00000162458""",1,2
325,"""ENSG00000148400""",1,2
326,"""ENSG00000139718""",0,2
327,"""ENSG00000055118""",1,2
328,"""ENSG00000024422""",1,2
329,"""ENSG00000007047""",0,2
330,"""ENSG00000253873""",0,2
331,"""ENSG00000178585""",1,2
332,"""ENSG00000107816""",1,2
333,"""ENSG00000125505""",1,2
334,"""ENSG00000142156""",1,2
335,"""ENSG00000087460""",1,2
336,"""ENSG00000100092""",1,2
337,"""ENSG00000232098""",0,2
338,"""ENSG00000114853""",1,2
339,"""ENSG00000137491""",1,2
340,"""ENSG00000203485""",1,2
341,"""ENSG00000105516""",1,2
342,"""ENSG00000127124""",1,2
343,"""ENSG00000140464""",1,2
344,"""ENSG00000166813""",1,2
345,"""ENSG00000223802""",1,2
346,"""ENSG00000104518""",1,2
347,"""ENSG00000072163""",1,2
348,"""ENSG00000178026""",1,2
349,"""ENSG00000260807""",1,2
350,"""ENSG00000100346""",1,2
351,"""ENSG00000106976""",0,2
352,"""ENSG00000261934""",1,2
353,"""ENSG00000157933""",1,2
354,"""ENSG00000143409""",0,2
355,"""ENSG00000116962""",1,2
356,"""ENSG00000104870""",1,2
357,"""ENSG00000081059""",1,2
358,"""ENSG00000265479""",0,2
359,"""ENSG00000162337""",1,2
